Z daughter, A daughter, element daughter, Z parent, A parent, element parent, metastable, independent thermal FY jeff3.1.1, unc, independent fast FY jeff3.1.1, unc, independent 14MeV FY jeff3.1.1, unc,Extraction date
44,110,Ru,92,235,U,0,8.2231E-05,2.3375E-05,0.00012348,3.6818E-05,0.0064763,0.0014742,2021-04-28
44,111,Ru,92,235,U,0,0.00012025,1.8098E-05,0.00021313,2.953E-05,0.0045089,0.0010928,2021-04-28
44,112,Ru,92,235,U,0,6.9387E-05,1.1861E-05,0.00015722,3.052E-05,0.00099907,0.00034454,2021-04-28
44,113,Ru,92,235,U,0,2.4978E-05,6.9225E-06,4.9286E-05,1.4812E-05,0.00018897,7.0735E-05,2021-04-28
44,113,Ru,92,235,U,1,2.4978E-05,6.9225E-06,4.9286E-05,1.4812E-05,0.00018897,7.0735E-05,2021-04-28
44,114,Ru,92,235,U,0,1.2477E-05,4.2632E-06,2.3753E-05,8.7663E-06,8.1632E-05,3.4148E-05,2021-04-28
44,115,Ru,92,235,U,0,2.138E-06,7.7239E-07,3.1701E-06,1.1806E-06,1.8015E-05,6.4934E-06,2021-04-28
44,116,Ru,92,235,U,0,5.8607E-07,2.1589E-07,6.6365E-07,2.5041E-07,4.6344E-06,1.6083E-06,2021-04-28
44,117,Ru,92,235,U,0,5.9645E-08,2.2111E-08,7.0355E-08,2.8426E-08,8.2363E-07,2.8757E-07,2021-04-28
44,118,Ru,92,235,U,0,6.1297E-09,2.3418E-09,5.0616E-09,2.042E-09,1.191E-07,4.1886E-08,2021-04-28
44,119,Ru,92,235,U,0,3.9054E-11,1.4585E-11,1.5249E-11,6.2229E-12,6.8544E-10,2.5241E-10,2021-04-28
45,103,Rh,92,235,U,0,2.0261E-12,7.321E-13,0,0,8.0007E-12,2.707E-12,2021-04-28
45,103,Rh,92,235,U,1,1.3254E-11,4.789E-12,0,0,9.6039E-11,3.2494E-11,2021-04-28
45,104,Rh,92,235,U,0,1.6903E-10,6.448E-11,1.1132E-12,3.83E-13,2.9927E-10,1.0549E-10,2021-04-28
45,104,Rh,92,235,U,1,5.1006E-10,1.9458E-10,3.8789E-12,1.3345E-12,1.6932E-09,5.9684E-10,2021-04-28
45,105,Rh,92,235,U,0,1.222E-08,4.8734E-09,2.3611E-10,7.6747E-11,2.034E-08,7.2711E-09,2021-04-28
45,105,Rh,92,235,U,1,1.8681E-09,7.45E-10,3.1437E-11,1.0218E-11,1.6945E-09,6.0573E-10,2021-04-28
45,106,Rh,92,235,U,0,0,0,0,0,9.2733E-08,3.1958E-08,2021-04-28
45,107,Rh,92,235,U,0,0,0,0,0,4.314E-06,1.479E-06,2021-04-28
45,108,Rh,92,235,U,0,1.6402E-09,6.0747E-10,6.8269E-10,2.5995E-10,1.3395E-05,4.8638E-06,2021-04-28
45,108,Rh,92,235,U,1,4.9497E-09,1.8331E-09,2.3787E-09,9.0575E-10,7.5784E-05,2.7518E-05,2021-04-28
45,109,Rh,92,235,U,0,1.4375E-07,5.288E-08,1.1951E-07,4.6362E-08,0.00062695,0.00022392,2021-04-28
45,110,Rh,92,235,U,0,2.8463E-06,1.0507E-06,3.1091E-06,1.1874E-06,0.0028299,0.00095384,2021-04-28
45,110,Rh,92,235,U,1,7.598E-08,2.8046E-08,7.3193E-08,2.7954E-08,4.2512E-05,1.4329E-05,2021-04-28
45,111,Rh,92,235,U,0,1.839E-05,6.2999E-06,2.8916E-05,1.0017E-05,0.0060296,0.0011467,2021-04-28
45,112,Rh,92,235,U,0,1.9522E-05,5.3855E-06,4.5677E-05,1.3035E-05,0.002005,0.0003957,2021-04-28
45,112,Rh,92,235,U,1,1.9522E-05,5.3855E-06,4.5677E-05,1.3035E-05,0.002005,0.0003957,2021-04-28
45,113,Rh,92,235,U,0,9.5115E-05,1.5505E-05,0.00021932,3.743E-05,0.0042635,0.0011351,2021-04-28
45,114,Rh,92,235,U,0,3.989E-05,6.094E-06,9.9805E-05,2.0017E-05,0.0010286,0.00037039,2021-04-28
45,114,Rh,92,235,U,1,3.989E-05,6.094E-06,9.9805E-05,2.0017E-05,0.0010286,0.00037039,2021-04-28
45,115,Rh,92,235,U,0,4.5346E-05,1.1252E-05,0.00010233,2.781E-05,0.0009481,0.00031672,2021-04-28
45,116,Rh,92,235,U,0,9.8147E-06,3.0725E-06,1.7279E-05,5.7644E-06,8.4087E-05,2.8361E-05,2021-04-28
45,116,Rh,92,235,U,1,2.2988E-05,7.1965E-06,4.7099E-05,1.5713E-05,0.00037971,0.00012807,2021-04-28
45,117,Rh,92,235,U,0,9.2558E-06,3.2519E-06,2.1942E-05,8.5594E-06,0.00016314,5.6402E-05,2021-04-28
45,118,Rh,92,235,U,0,2.7235E-06,1.027E-06,5.2497E-06,2.1015E-06,4.7148E-05,1.6534E-05,2021-04-28
45,119,Rh,92,235,U,0,1.2017E-07,4.4852E-08,1.4355E-07,5.857E-08,1.3282E-06,4.8905E-07,2021-04-28
45,120,Rh,92,235,U,0,8.7481E-09,3.2655E-09,7.9489E-09,3.2197E-09,1.8584E-07,7.0992E-08,2021-04-28
45,121,Rh,92,235,U,0,2.7742E-10,1.0174E-10,1.9121E-10,7.8803E-11,1.4152E-08,5.2571E-09,2021-04-28
45,122,Rh,92,235,U,0,1.1123E-11,4.0776E-12,3.3995E-12,1.384E-12,1.2386E-09,4.7892E-10,2021-04-28
46,104,Pd,92,235,U,0,0,0,0,0,0,0,2021-04-28
46,105,Pd,92,235,U,0,0,0,0,0,2.3157E-12,8.2778E-13,2021-04-28
46,106,Pd,92,235,U,0,0,0,0,0,1.4342E-10,4.9423E-11,2021-04-28
46,107,Pd,92,235,U,0,0,0,0,0,6.3736E-10,2.185E-10,2021-04-28
46,108,Pd,92,235,U,0,0,0,0,0,2.7536E-07,9.987E-08,2021-04-28
46,109,Pd,92,235,U,0,1.274E-11,4.6879E-12,3.4997E-12,1.3579E-12,1.5584E-06,5.6197E-07,2021-04-28
46,109,Pd,92,235,U,1,2.3944E-11,8.8101E-12,7.6923E-12,2.9846E-12,5.7441E-06,2.0714E-06,2021-04-28
46,110,Pd,92,235,U,0,4.5123E-09,1.6759E-09,2.3415E-09,8.9884E-10,0.00014246,5.469E-05,2021-04-28
46,111,Pd,92,235,U,0,5.1161E-08,1.8629E-08,4.3519E-08,1.6026E-08,0.00021299,7.1205E-05,2021-04-28
46,111,Pd,92,235,U,1,9.6149E-08,3.5011E-08,9.5652E-08,3.5224E-08,0.0007851,0.00026246,2021-04-28
46,112,Pd,92,235,U,0,1.3968E-06,5.0965E-07,2.4124E-06,9.0369E-07,0.0019352,0.0005973,2021-04-28
46,113,Pd,92,235,U,0,3.7913E-06,1.3173E-06,6.8829E-06,2.4567E-06,0.00097336,0.00021779,2021-04-28
46,113,Pd,92,235,U,1,9.1527E-06,3.18E-06,1.9258E-05,6.8738E-06,0.0044674,0.00099961,2021-04-28
46,114,Pd,92,235,U,0,3.551E-05,1.0433E-05,8.9417E-05,2.8359E-05,0.0056036,0.0012704,2021-04-28
46,115,Pd,92,235,U,0,2.099E-05,4.0818E-06,4.7699E-05,9.6709E-06,0.0011033,0.00020149,2021-04-28
46,115,Pd,92,235,U,1,3.9447E-05,7.6712E-06,0.00010484,2.1256E-05,0.0040669,0.00074271,2021-04-28
46,116,Pd,92,235,U,0,0.0001034,1.4489E-05,0.0002462,3.7628E-05,0.0046174,0.0011125,2021-04-28
46,117,Pd,92,235,U,0,2.5338E-05,4.5979E-06,7.1893E-05,1.5895E-05,0.00065714,0.00018597,2021-04-28
46,117,Pd,92,235,U,1,4.762E-05,8.6411E-06,0.00015802,3.4937E-05,0.0024223,0.00068547,2021-04-28
46,118,Pd,92,235,U,0,5.554E-05,1.5261E-05,0.00015968,4.7303E-05,0.0017086,0.00053964,2021-04-28
46,119,Pd,92,235,U,0,1.4679E-05,5.1073E-06,3.3508E-05,1.303E-05,0.00021924,7.9526E-05,2021-04-28
46,120,Pd,92,235,U,0,3.4466E-06,1.2652E-06,7.0544E-06,2.8298E-06,6.2489E-05,2.3754E-05,2021-04-28
46,121,Pd,92,235,U,0,4.0072E-07,1.4662E-07,7.4696E-07,3.0753E-07,1.1174E-05,4.1461E-06,2021-04-28
46,122,Pd,92,235,U,0,5.5297E-08,2.0266E-08,5.4105E-08,2.2026E-08,2.061E-06,7.9678E-07,2021-04-28
46,123,Pd,92,235,U,0,2.9055E-09,1.0563E-09,2.439E-09,9.9186E-10,3.1757E-07,1.2553E-07,2021-04-28
46,124,Pd,92,235,U,0,1.9533E-10,7.2857E-11,5.4418E-11,2.2071E-11,2.89E-08,1.1931E-08,2021-04-28
47,109,Ag,92,235,U,0,0,0,0,0,5.5475E-10,2.0006E-10,2021-04-28
47,109,Ag,92,235,U,1,0,0,0,0,6.6592E-09,2.4015E-09,2021-04-28
47,111,Ag,92,235,U,0,6.1306E-12,2.2334E-12,1.9623E-12,7.2277E-13,1.2979E-06,4.585E-07,2021-04-28
47,111,Ag,92,235,U,1,4.0103E-11,1.461E-11,1.4738E-11,5.4284E-12,1.558E-05,5.5038E-06,2021-04-28
47,112,Ag,92,235,U,0,2.1903E-09,8.0498E-10,1.8195E-09,6.8543E-10,0.0001064,4.0358E-05,2021-04-28
47,113,Ag,92,235,U,0,1.2008E-08,4.3983E-09,1.2719E-08,4.7673E-09,6.5014E-05,2.3733E-05,2021-04-28
47,113,Ag,92,235,U,1,7.8549E-08,2.8772E-08,9.5531E-08,3.5806E-08,0.00078043,0.00028489,2021-04-28
47,114,Ag,92,235,U,0,1.8706E-07,6.8476E-08,2.9807E-07,1.1482E-07,0.00020951,7.7405E-05,2021-04-28
47,114,Ag,92,235,U,1,7.867E-07,2.8798E-07,1.445E-06,5.5662E-07,0.0016429,0.00060698,2021-04-28
47,115,Ag,92,235,U,0,7.4426E-07,2.6397E-07,1.383E-06,5.047E-07,0.00025622,6.6871E-05,2021-04-28
47,115,Ag,92,235,U,1,4.8685E-06,1.7267E-06,1.0387E-05,3.7906E-06,0.0030756,0.00080272,2021-04-28
47,116,Ag,92,235,U,0,6.9881E-06,2.3337E-06,1.3799E-05,4.7397E-06,0.0009548,0.00021466,2021-04-28
47,116,Ag,92,235,U,1,1.6368E-05,5.466E-06,3.7613E-05,1.2919E-05,0.0043116,0.00096934,2021-04-28
47,117,Ag,92,235,U,0,5.238E-06,1.4969E-06,1.483E-05,4.7081E-06,0.00049326,9.5756E-05,2021-04-28
47,117,Ag,92,235,U,1,3.4264E-05,9.7921E-06,0.00011138,3.5361E-05,0.005921,0.0011494,2021-04-28
47,118,Ag,92,235,U,0,1.3689E-05,3.2624E-06,3.8581E-05,9.2316E-06,0.00074459,0.00014352,2021-04-28
47,118,Ag,92,235,U,1,5.7573E-05,1.3721E-05,0.00018704,4.4754E-05,0.0058389,0.0011255,2021-04-28
47,119,Ag,92,235,U,0,1.237E-05,2.1379E-06,3.2056E-05,6.7238E-06,0.00027456,7.6969E-05,2021-04-28
47,119,Ag,92,235,U,1,8.0921E-05,1.3985E-05,0.00024076,5.05E-05,0.0032957,0.00092393,2021-04-28
47,120,Ag,92,235,U,0,2.6064E-05,6.5139E-06,6.9803E-05,2.0051E-05,0.00051801,0.00016902,2021-04-28
47,120,Ag,92,235,U,1,3.6984E-05,9.2431E-06,0.00011674,3.3534E-05,0.0014805,0.00048307,2021-04-28
47,121,Ag,92,235,U,0,2.4129E-05,7.5924E-06,7.6483E-05,2.8272E-05,0.00079734,0.00027451,2021-04-28
47,122,Ag,92,235,U,0,5.5945E-06,1.9606E-06,9.9993E-06,3.9593E-06,0.0001019,3.8238E-05,2021-04-28
47,122,Ag,92,235,U,1,5.0394E-06,1.7661E-06,1.0781E-05,4.2687E-06,0.00019518,7.3242E-05,2021-04-28
47,123,Ag,92,235,U,0,1.8271E-06,6.5819E-07,3.6156E-06,1.4637E-06,9.258E-05,3.6221E-05,2021-04-28
47,124,Ag,92,235,U,0,2.3455E-07,8.7385E-08,1.6855E-07,6.8335E-08,6.5708E-06,2.7065E-06,2021-04-28
47,124,Ag,92,235,U,1,2.1128E-07,7.8715E-08,1.8172E-07,7.3675E-08,1.2586E-05,5.1842E-06,2021-04-28
47,125,Ag,92,235,U,0,2.2972E-08,8.3605E-09,1.9934E-08,7.946E-09,2.6179E-06,1.0952E-06,2021-04-28
47,126,Ag,92,235,U,0,1.852E-09,6.9973E-10,6.3123E-10,2.7695E-10, , ,2021-04-28
47,130,Ag,92,235,U,0,1.5335E-09,5.1736E-10,8.5425E-12,3.2031E-12,4.489E-11,1.6724E-11,2021-04-28
48,111,Cd,92,235,U,0,0,0,0,0,3.5001E-09,1.2374E-09,2021-04-28
48,112,Cd,92,235,U,0,0,0,0,0,5.5205E-07,2.1131E-07,2021-04-28
48,113,Cd,92,235,U,0,5.7767E-12,2.1165E-12,2.314E-12,8.6748E-13,1.8776E-06,7.2038E-07,2021-04-28
48,113,Cd,92,235,U,1,1.8899E-11,6.9247E-12,8.763E-12,3.2851E-12,1.1601E-05,4.451E-06,2021-04-28
48,114,Cd,92,235,U,0,1.1419E-09,4.1991E-10,9.417E-10,3.6389E-10,6.7823E-05,2.8423E-05,2021-04-28
48,115,Cd,92,235,U,0,5.9511E-09,2.1796E-09,6.1774E-09,2.3178E-09,3.5041E-05,1.2435E-05,2021-04-28
48,115,Cd,92,235,U,1,1.947E-08,7.131E-09,2.3394E-08,8.7773E-09,0.00021651,7.683E-05,2021-04-28
48,116,Cd,92,235,U,0,2.9347E-07,1.0829E-07,4.0915E-07,1.5445E-07,0.00072487,0.00024209,2021-04-28
48,117,Cd,92,235,U,0,3.1678E-07,1.1673E-07,6.5277E-07,2.6255E-07,0.00022625,7.212E-05,2021-04-28
48,117,Cd,92,235,U,1,1.0364E-06,3.8189E-07,2.472E-06,9.9425E-07,0.001398,0.00044561,2021-04-28
48,118,Cd,92,235,U,0,6.3709E-06,2.3722E-06,1.6444E-05,6.4784E-06,0.003025,0.00088027,2021-04-28
48,119,Cd,92,235,U,0,1.2071E-05,3.6662E-06,3.1204E-05,1.0521E-05,0.0011531,0.00023211,2021-04-28
48,119,Cd,92,235,U,1,2.914E-05,8.8508E-06,8.7306E-05,2.9438E-05,0.0052921,0.0010653,2021-04-28
48,120,Cd,92,235,U,0,7.3182E-05,1.6498E-05,0.0002333,5.8333E-05,0.0071126,0.0013219,2021-04-28
48,121,Cd,92,235,U,0,2.3876E-05,3.2269E-06,8.0586E-05,1.5838E-05,0.0011577,0.00021064,2021-04-28
48,121,Cd,92,235,U,1,5.7641E-05,7.7901E-06,0.00022547,4.4314E-05,0.0053134,0.00096676,2021-04-28
48,122,Cd,92,235,U,0,0.00010169,1.8584E-05,0.00026105,6.1223E-05,0.0047784,0.0011662,2021-04-28
48,123,Cd,92,235,U,0,1.4994E-05,3.9811E-06,3.9877E-05,1.282E-05,0.00050634,0.00015084,2021-04-28
48,123,Cd,92,235,U,1,3.6196E-05,9.6109E-06,0.00011157,3.587E-05,0.002324,0.00069233,2021-04-28
48,124,Cd,92,235,U,0,4.1376E-05,1.393E-05,5.6908E-05,2.1632E-05,0.0012132,0.00043857,2021-04-28
48,125,Cd,92,235,U,0,2.2588E-06,8.0328E-07,3.7341E-06,1.4729E-06,6.7404E-05,2.7075E-05,2021-04-28
48,125,Cd,92,235,U,1,5.4532E-06,1.9392E-06,1.0448E-05,4.1209E-06,0.00030937,0.00012427,2021-04-28
48,126,Cd,92,235,U,0,2.3954E-06,9.0185E-07,2.0992E-06,9.2053E-07, , ,2021-04-28
48,127,Cd,92,235,U,0,8.2456E-09,3.263E-09,1.9181E-08,8.1824E-09,5.3425E-05,2.0164E-05,2021-04-28
48,128,Cd,92,235,U,0,2.3733E-08,9.2149E-09,3.0369E-08,1.4962E-08,1.054E-05,4.1521E-06,2021-04-28
48,129,Cd,92,235,U,0,1.5452E-08,5.8155E-09,7.4653E-07,3.5859E-07,2.1713E-07,8.4715E-08,2021-04-28
48,129,Cd,92,235,U,1,3.7303E-08,1.4039E-08,2.0888E-06,1.0033E-06,9.9657E-07,3.8881E-07,2021-04-28
48,130,Cd,92,235,U,0,7.2551E-06,2.4395E-06,3.4492E-07,1.2935E-07,2.3399E-07,8.7171E-08,2021-04-28
48,131,Cd,92,235,U,0,5.0064E-07,1.742E-07,1.2139E-08,4.5829E-09,1.7425E-08,6.3732E-09,2021-04-28
48,132,Cd,92,235,U,0,1.7678E-08,6.1923E-09,2.0843E-10,7.5919E-11,6.2376E-10,2.3367E-10,2021-04-28
49,113,In,92,235,U,0,0,0,0,0,1.6799E-08,6.4497E-09,2021-04-28
49,115,In,92,235,U,0,3.5685E-12,1.3071E-12,1.4884E-12,5.5849E-13,1.6271E-06,5.8733E-07,2021-04-28
49,115,In,92,235,U,1,8.2512E-13,3.0224E-13,2.9969E-13,1.1245E-13,2.0439E-07,7.378E-08,2021-04-28
49,116,In,92,235,U,0,3.6977E-11,1.3659E-11,1.8703E-11,7.0653E-12,1.5199E-06,5.2765E-07,2021-04-28
49,116,In,92,235,U,1,5.6676E-11,2.0935E-11,3.0202E-11,1.1409E-11,2.8191E-06,9.7872E-07,2021-04-28
49,116,In,92,235,U,-2,5.4893E-11,2.0277E-11,3.4966E-11,1.3209E-11,5.78E-06,2.0066E-06,2021-04-28
49,117,In,92,235,U,0,1.6431E-09,6.0934E-10,1.8262E-09,7.3791E-10,3.9235E-05,1.3709E-05,2021-04-28
49,117,In,92,235,U,1,3.7992E-10,1.4089E-10,3.677E-10,1.4858E-10,4.9287E-06,1.7221E-06,2021-04-28
49,118,In,92,235,U,0,6.8769E-09,2.6271E-09,8.6288E-09,3.481E-09,2.3572E-05,8.3098E-06,2021-04-28
49,118,In,92,235,U,1,1.054E-08,4.0267E-09,1.3934E-08,5.6212E-09,4.3724E-05,1.5414E-05,2021-04-28
49,118,In,92,235,U,3,1.0209E-08,3.9001E-09,1.6132E-08,6.5078E-09,8.9644E-05,3.1602E-05,2021-04-28
49,119,In,92,235,U,0,9.1291E-07,3.3952E-07,1.8583E-06,7.5613E-07,0.0010868,0.00040273,2021-04-28
49,119,In,92,235,U,1,2.1109E-07,7.8504E-08,3.7417E-07,1.5224E-07,0.00013652,5.0591E-05,2021-04-28
49,120,In,92,235,U,0,1.9625E-06,7.153E-07,4.9512E-06,1.9664E-06,0.00073786,0.00027644,2021-04-28
49,120,In,92,235,U,1,1.9625E-06,7.153E-07,4.9512E-06,1.9664E-06,0.00073786,0.00027644,2021-04-28
49,120,In,92,235,U,2,1.9625E-06,7.153E-07,4.9512E-06,1.9664E-06,0.00073786,0.00027644,2021-04-28
49,121,In,92,235,U,0,1.5995E-05,5.2458E-06,5.5697E-05,2.0956E-05,0.0032839,0.00099296,2021-04-28
49,121,In,92,235,U,1,3.6985E-06,1.2129E-06,1.1215E-05,4.2193E-06,0.00041252,0.00012474,2021-04-28
49,122,In,92,235,U,0,2.6958E-05,7.151E-06,6.3288E-05,1.945E-05,0.0013455,0.000362,2021-04-28
49,122,In,92,235,U,1,1.9126E-05,5.0735E-06,5.2921E-05,1.6264E-05,0.0019227,0.0005173,2021-04-28
49,122,In,92,235,U,5,1.9126E-05,5.0735E-06,5.2921E-05,1.6264E-05,0.0019227,0.0005173,2021-04-28
49,123,In,92,235,U,0,7.0643E-05,1.1906E-05,0.00023454,5.2254E-05,0.005555,0.0013287,2021-04-28
49,123,In,92,235,U,1,1.6334E-05,2.753E-06,4.7223E-05,1.0521E-05,0.00069781,0.00016691,2021-04-28
49,124,In,92,235,U,0,0.00010665,1.6776E-05,0.00015968,3.2372E-05,0.0021128,0.00055371,2021-04-28
49,124,In,92,235,U,1,9.6069E-05,1.5112E-05,0.00017215,3.4902E-05,0.0040469,0.0010606,2021-04-28
49,125,In,92,235,U,0,9.8837E-05,2.1766E-05,0.0002419,6.8015E-05,0.0040597,0.0013456,2021-04-28
49,125,In,92,235,U,1,2.2853E-05,5.0328E-06,4.8705E-05,1.3694E-05,0.00050998,0.00016903,2021-04-28
49,126,In,92,235,U,0,6.9035E-05,2.1917E-05,8.3979E-05,3.4792E-05,8.3754E-06,4.281E-06,2021-04-28
49,126,In,92,235,U,1,6.2185E-05,1.9742E-05,9.0541E-05,3.7511E-05,1.6043E-05,8.2E-06,2021-04-28
49,127,In,92,235,U,0,7.388E-05,2.7598E-05,0.00016065,7.0436E-05,0.0019428,0.00071678,2021-04-28
49,127,In,92,235,U,1,1.7083E-05,6.3813E-06,3.2347E-05,1.4182E-05,0.00024405,9.0041E-05,2021-04-28
49,128,In,92,235,U,0,9.9042E-05,3.5278E-05,9.7896E-05,5.2365E-05,0.00023237,9.1746E-05,2021-04-28
49,128,In,92,235,U,1,4.0316E-05,1.436E-05,3.8332E-05,2.0504E-05,8.2071E-05,3.2404E-05,2021-04-28
49,128,In,92,235,U,-2,0.00012553,4.4713E-05,0.00014687,7.8562E-05,0.00060246,0.00023787,2021-04-28
49,129,In,92,235,U,0,0.00049106,0.00016006,0.00038644,0.00022667,0.00020086,7.8526E-05,2021-04-28
49,129,In,92,235,U,1,0.00011354,3.701E-05,7.7808E-05,4.5639E-05,2.5232E-05,9.8643E-06,2021-04-28
49,130,In,92,235,U,0,0.00038647,9.1735E-05,6.4552E-05,2.6468E-05,1.5032E-05,5.6185E-06,2021-04-28
49,130,In,92,235,U,1,0.00043165,0.00010246,9.3991E-05,3.8539E-05,4.8719E-05,1.821E-05,2021-04-28
49,130,In,92,235,U,2,0.00073443,0.00017433,0.00013093,5.3684E-05,3.6329E-05,1.3579E-05,2021-04-28
49,131,In,92,235,U,0,0.00012053,3.9046E-05,1.6272E-05,6.2524E-06,6.3104E-06,2.3101E-06,2021-04-28
49,131,In,92,235,U,1,0.00012053,3.9046E-05,1.6272E-05,6.2524E-06,6.3104E-06,2.3101E-06,2021-04-28
49,131,In,92,235,U,4,0.00012053,3.9046E-05,1.6272E-05,6.2524E-06,6.3104E-06,2.3101E-06,2021-04-28
49,132,In,92,235,U,0,4.8354E-05,1.6783E-05,3.9238E-06,1.4312E-06,1.7803E-06,6.6697E-07,2021-04-28
49,133,In,92,235,U,0,2.5259E-06,9.0528E-07,1.148E-07,4.2059E-08,1.0756E-07,3.7883E-08,2021-04-28
49,133,In,92,235,U,1,5.8406E-07,2.0932E-07,2.3114E-08,8.4683E-09,1.3511E-08,4.7588E-09,2021-04-28
49,134,In,92,235,U,0,6.9593E-08,2.6033E-08,1.6991E-09,6.1435E-10,3.2839E-09,1.1425E-09,2021-04-28
49,135,In,92,235,U,0,8.3717E-10,2.9788E-10,8.6021E-12,3.1368E-12,7.295E-11,2.3171E-11,2021-04-28
50,115,Sn,92,235,U,0,0,0,0,0,1.1387E-09,4.1103E-10,2021-04-28
50,116,Sn,92,235,U,0,0,0,0,0,1.2385E-08,4.2993E-09,2021-04-28
50,117,Sn,92,235,U,0,0,0,0,0,1.5207E-08,5.3101E-09,2021-04-28
50,117,Sn,92,235,U,1,0,0,0,0,9.3963E-08,3.281E-08,2021-04-28
50,118,Sn,92,235,U,0,4.5618E-12,1.7428E-12,2.1841E-12,8.8114E-13,7.8173E-07,2.7493E-07,2021-04-28
50,119,Sn,92,235,U,0,3.0639E-10,1.1442E-10,2.4255E-10,9.8979E-11,4.2076E-06,1.5494E-06,2021-04-28
50,119,Sn,92,235,U,1,1.0024E-09,3.7436E-10,9.1855E-10,3.7483E-10,2.5997E-05,9.5736E-06,2021-04-28
50,120,Sn,92,235,U,0,2.2664E-08,8.4595E-09,2.9971E-08,1.2139E-08,0.00011525,4.3996E-05,2021-04-28
50,121,Sn,92,235,U,0,7.8096E-08,2.8605E-08,1.481E-07,6.098E-08,7.9317E-05,2.9098E-05,2021-04-28
50,121,Sn,92,235,U,1,1.8853E-07,6.9056E-08,4.1438E-07,1.7062E-07,0.00036404,0.00013355,2021-04-28
50,122,Sn,92,235,U,0,2.741E-06,9.9552E-07,5.0961E-06,2.0577E-06,0.0011722,0.00043417,2021-04-28
50,123,Sn,92,235,U,0,7.4458E-06,2.5823E-06,2.0874E-05,8.114E-06,0.0020702,0.00071968,2021-04-28
50,123,Sn,92,235,U,1,3.0842E-06,1.0696E-06,7.4606E-06,2.9E-06,0.00045104,0.0001568,2021-04-28
50,124,Sn,92,235,U,0,7.0653E-05,2.2469E-05,0.00011428,3.9014E-05,0.0048665,0.0014652,2021-04-28
50,125,Sn,92,235,U,0,8.7482E-05,1.9033E-05,0.00025469,6.1949E-05,0.0061581,0.0015419,2021-04-28
50,125,Sn,92,235,U,1,3.6238E-05,7.884E-06,9.1028E-05,2.2141E-05,0.0013417,0.00033594,2021-04-28
50,126,Sn,92,235,U,0,0.00039536,6.1479E-05,0.00068452,0.00015817,0.01618,0.0024145,2021-04-28
50,127,Sn,92,235,U,0,0.00073234,4.7115E-05,0.0019152,0.00019666,0.0072365,0.001766,2021-04-28
50,127,Sn,92,235,U,1,0.00030336,1.9516E-05,0.0006845,7.0285E-05,0.0015767,0.00038478,2021-04-28
50,128,Sn,92,235,U,0,0.00085532,4.5021E-05,0.0011365,0.0002301,0.0012107,0.00038113,2021-04-28
50,128,Sn,92,235,U,1,0.0020034,0.00010545,0.003098,0.0006272,0.0054671,0.0017211,2021-04-28
50,129,Sn,92,235,U,0,0.0017575,0.00011854,0.0017992,0.00040893,0.00061438,0.00022806,2021-04-28
50,129,Sn,92,235,U,1,0.0042429,0.00028617,0.0050339,0.0011442,0.0028198,0.0010467,2021-04-28
50,130,Sn,92,235,U,0,0.0032305,0.0004733,0.0023651,0.0005711,0.0005901,0.0002371,2021-04-28
50,130,Sn,92,235,U,1,0.0075665,0.0011086,0.0064466,0.0015567,0.0026647,0.0010707,2021-04-28
50,131,Sn,92,235,U,0,0.0030836,0.00064186,0.0013166,0.00043152,0.00028953,0.00011275,2021-04-28
50,131,Sn,92,235,U,1,0.0074443,0.0015495,0.0036837,0.0012074,0.0013289,0.0005175,2021-04-28
50,132,Sn,92,235,U,0,0.0053412,0.0015616,0.0017295,0.00062299,0.00041613,0.00015857,2021-04-28
50,133,Sn,92,235,U,0,0.0013586,0.00047306,0.00029218,0.00010712,7.9711E-05,2.8164E-05,2021-04-28
50,134,Sn,92,235,U,0,0.00013277,4.9553E-05,1.8744E-05,6.7783E-06,6.485E-06,2.2568E-06,2021-04-28
50,135,Sn,92,235,U,0,6.8852E-06,2.4496E-06,4.7726E-07,1.7403E-07,4.1198E-07,1.3086E-07,2021-04-28
50,136,Sn,92,235,U,0,2.4188E-07,8.4135E-08,9.4984E-09,3.4426E-09,1.6166E-08,5.7021E-09,2021-04-28
50,137,Sn,92,235,U,0,4.8723E-09,1.7403E-09,1.0636E-10,3.8603E-11,7.1292E-10,2.3433E-10,2021-04-28
51,120,Sb,92,235,U,1,1.3901E-12,5.1893E-13, , ,2.9386E-07,1.1225E-07,2021-04-28
51,121,Sb,92,235,U,0,1.2185E-10,4.4688E-11,1.222E-10,5.0361E-11,4.7884E-06,1.7781E-06,2021-04-28
51,122,Sb,92,235,U,0,1.717E-09,6.2942E-10,1.7261E-09,7.0273E-10,5.8319E-06,2.2515E-06,2021-04-28
51,122,Sb,92,235,U,1,1.9464E-09,7.1348E-10,2.3125E-09,9.4147E-10,1.3466E-05,5.199E-06,2021-04-28
51,123,Sb,92,235,U,0,5.344E-08,1.9424E-08,9.3634E-08,3.8072E-08,0.00011091,4.34E-05,2021-04-28
51,124,Sb,92,235,U,0,3.7717E-07,1.404E-07,4.3546E-07,1.7628E-07,7.588E-05,3.0284E-05,2021-04-28
51,124,Sb,92,235,U,1,2.8839E-07,1.0735E-07,3.5128E-07,1.422E-07,7.0487E-05,2.8131E-05,2021-04-28
51,124,Sb,92,235,U,2,3.9004E-07,1.4519E-07,5.624E-07,2.2767E-07,0.00019497,7.7815E-05,2021-04-28
