 U-235(n,el) ENDFB-8.0
Energy(eV) XS(b)
702.390 9.42406
702.396 9.41764
702.402 9.41555
702.409 9.41836
702.415 9.42668
702.423 9.44637
702.431 9.47779
702.439 9.52276
702.447 9.58311
702.463 9.75741
702.471 9.87466
702.479 10.0117
702.487 10.1726
702.495 10.3553
702.503 10.5585
702.511 10.7797
702.519 11.0153
702.527 11.2605
702.535 11.5096
702.543 11.7536
702.551 11.9925
702.559 12.2177
702.567 12.4243
702.575 12.6086
702.583 12.7684
702.591 12.9025
702.607 13.0941
702.623 13.1959
702.639 13.2239
702.647 13.2161
702.655 13.1968
702.663 13.1680
702.671 13.1320
702.682 13.0718
702.693 13.0032
702.704 12.9286
702.715 12.8502
702.726 12.7695
702.737 12.6876
702.748 12.6054
702.758 12.5242
702.769 12.4429
702.780 12.3626
702.791 12.2833
702.802 12.2053
702.813 12.1284
702.824 12.0526
702.835 11.9779
702.846 11.9047
702.857 11.8316
702.868 11.7591
702.879 11.6871
702.890 11.6152
702.901 11.5434
702.912 11.4712
702.923 11.3985
702.934 11.3256
702.945 11.2509
702.956 11.1746
702.967 11.0964
702.978 11.0164
702.989 10.9328
703.000 10.8456
703.011 10.7543
703.022 10.6590
703.027 10.6107
703.033 10.5621
703.038 10.5121
703.043 10.4608
703.048 10.4081
703.053 10.3541
703.059 10.2988
703.064 10.2426
703.069 10.1856
703.074 10.1285
703.079 10.0718
703.085 10.0168
703.090 9.96483
703.095 9.91816
703.100 9.87965
703.105 9.85316
703.110 9.84378
703.114 9.85019
703.119 9.87651
703.123 9.92706
703.127 10.0059
703.132 10.1161
703.136 10.2587
703.138 10.3417
703.141 10.4318
703.143 10.5281
703.145 10.6298
703.147 10.7355
703.149 10.8439
703.152 10.9534
703.154 11.0625
703.156 11.1697
703.158 11.2736
703.160 11.3729
703.163 11.4664
703.165 11.5533
703.167 11.6330
703.171 11.7690
703.176 11.8714
703.180 11.9466
703.184 11.9949
703.189 12.0205
703.193 12.0273
703.198 12.0192
703.202 11.9996
703.206 11.9713
703.211 11.9366
703.215 11.8972
703.220 11.8546
703.224 11.8099
703.228 11.7638
703.233 11.7169
703.237 11.6698
703.242 11.6228
703.246 11.5771
703.250 11.5329
703.254 11.4892
703.263 11.4035
703.271 11.3203
703.280 11.2395
703.288 11.1610
703.296 11.0845
703.305 11.0099
703.313 10.9376
703.321 10.8657
703.330 10.7948
703.338 10.7248
703.347 10.6554
703.355 10.5864
703.363 10.5177
703.372 10.4492
703.380 10.3815
703.389 10.3130
703.397 10.2443
703.405 10.1756
703.414 10.1067
703.422 10.0379
703.431 9.96933
703.439 9.90114
703.447 9.83451
703.456 9.76830
703.464 9.70394
703.472 9.64225
703.481 9.58428
703.489 9.53136
703.498 9.48516
703.506 9.44772
703.514 9.42175
703.522 9.41020
703.529 9.41152
703.536 9.42812
703.543 9.46198
703.551 9.51664
703.558 9.59426
703.565 9.69700
703.573 9.82440
703.580 9.98054
703.587 10.1631
703.594 10.3699
703.602 10.5937
703.605 10.7148
703.609 10.8355
703.613 10.9584
703.616 11.0824
703.620 11.2102
703.623 11.3340
703.631 11.5762
703.638 11.8094
703.645 12.0243
703.653 12.2169
703.660 12.3825
703.667 12.5246
703.674 12.6409
703.689 12.8010
703.696 12.8499
703.703 12.8808
703.711 12.8961
703.718 12.8982
703.725 12.8892
703.732 12.8712
703.740 12.8455
703.747 12.8141
703.752 12.7893
703.757 12.7626
703.767 12.7044
703.777 12.6415
703.787 12.5760
703.797 12.5079
703.807 12.4393
703.817 12.3695
703.827 12.3004
703.837 12.2308
703.847 12.1619
703.857 12.0936
703.867 12.0269
703.877 11.9605
703.886 11.8957
703.896 11.8312
703.906 11.7685
703.916 11.7063
703.926 11.6454
703.936 11.5857
703.946 11.5281
703.956 11.4715
703.966 11.4173
703.976 11.3647
703.986 11.3152
703.996 11.2683
704.006 11.2251
704.016 11.1866
704.026 11.1539
704.036 11.1278
704.046 11.1104
704.056 11.1030
704.066 11.1080
704.073 11.1215
704.081 11.1447
704.088 11.1789
704.096 11.2253
704.111 11.3601
704.126 11.5576
704.133 11.6811
704.141 11.8209
704.148 11.9756
704.156 12.1432
704.163 12.3208
704.171 12.5047
704.178 12.6906
704.186 12.8738
704.193 13.0497
704.201 13.2140
704.208 13.3631
704.216 13.4944
704.223 13.6061
704.231 13.6975
704.246 13.8210
704.261 13.8737
704.268 13.8780
704.276 13.8702
704.283 13.8522
704.291 13.8257
704.298 13.7924
704.306 13.7537
704.312 13.7196
704.318 13.6840
704.324 13.6467
704.329 13.6082
704.335 13.5688
704.341 13.5288
704.347 13.4883
704.353 13.4477
704.359 13.4071
704.365 13.3666
704.371 13.3264
704.377 13.2865
704.383 13.2471
704.388 13.2082
704.394 13.1698
704.400 13.1320
704.406 13.0947
704.412 13.0582
704.424 12.9869
704.436 12.9183
704.447 12.8523
704.459 12.7888
704.471 12.7277
704.483 12.6689
704.495 12.6123
704.507 12.5574
704.518 12.5049
704.530 12.4542
704.542 12.4052
704.554 12.3578
704.566 12.3119
704.577 12.2675
704.589 12.2243
704.601 12.1823
704.613 12.1414
704.625 12.1016
704.636 12.0627
704.660 11.9875
704.684 11.9153
704.707 11.8453
704.731 11.7777
704.754 11.7118
704.778 11.6472
704.802 11.5834
704.825 11.5204
704.837 11.4890
704.849 11.4576
704.861 11.4263
704.872 11.3949
704.884 11.3636
704.896 11.3322
704.908 11.3007
704.920 11.2693
704.931 11.2380
704.943 11.2067
704.955 11.1758
704.967 11.1453
704.979 11.1157
704.990 11.0873
705.002 11.0609
705.014 11.0373
705.026 11.0181
705.038 11.0049
705.049 11.0005
705.061 11.0079
705.072 11.0290
705.083 11.0668
705.089 11.0928
705.094 11.1237
705.100 11.1594
705.105 11.1987
705.111 11.2425
705.116 11.2891
705.122 11.3373
705.127 11.3848
705.133 11.4316
705.138 11.4752
705.144 11.5143
705.149 11.5470
705.154 11.5737
705.160 11.5934
705.171 11.6113
705.176 11.6105
705.182 11.6038
705.187 11.5922
705.193 11.5766
705.198 11.5572
705.204 11.5351
705.209 11.5107
705.215 11.4850
705.220 11.4577
705.226 11.4294
705.231 11.4005
705.237 11.3718
705.243 11.3354
705.250 11.2989
705.257 11.2625
705.264 11.2264
705.271 11.1906
705.277 11.1551
705.291 11.0858
705.305 11.0173
705.318 10.9499
705.332 10.8832
705.345 10.8173
705.359 10.7509
705.372 10.6840
705.386 10.6161
705.400 10.5475
705.413 10.4767
705.427 10.4038
705.440 10.3282
705.454 10.2501
705.467 10.1680
705.481 10.0817
705.495 9.99074
705.508 9.89528
705.515 9.84504
705.522 9.79326
705.529 9.73986
705.535 9.68477
705.542 9.62792
705.549 9.56925
705.556 9.50869
705.562 9.44716
705.569 9.38279
705.576 9.31651
705.583 9.24835
705.590 9.17843
705.596 9.10691
705.603 9.03405
705.610 8.96025
705.617 8.88711
705.624 8.81319
705.627 8.77665
705.630 8.74058
705.634 8.70516
705.637 8.67060
705.641 8.63713
705.644 8.60595
705.647 8.57545
705.651 8.54694
705.654 8.52083
705.657 8.49755
705.661 8.47759
705.664 8.46151
705.668 8.44992
705.671 8.44361
705.675 8.44412
705.680 8.45689
705.685 8.48970
705.690 8.54396
705.695 8.62363
705.700 8.73228
705.706 8.87633
705.711 9.05307
705.716 9.26678
705.721 9.51792
705.726 9.81116
705.731 10.1318
705.736 10.4794
705.739 10.6647
705.741 10.8466
705.744 11.0385
705.747 11.2317
705.749 11.4251
705.752 11.6099
705.754 11.7997
705.757 11.9788
705.762 12.3295
705.766 12.5933
705.770 12.8377
705.775 13.0916
705.779 13.3113
705.784 13.5022
705.789 13.6649
705.798 13.9116
705.807 14.0673
705.812 14.1176
705.816 14.1509
705.821 14.1703
705.826 14.1780
705.830 14.1757
705.835 14.1648
705.839 14.1470
705.844 14.1232
705.850 14.0824
705.857 14.0355
705.863 13.9828
705.869 13.9276
705.876 13.8673
705.882 13.8066
705.889 13.7444
705.896 13.6832
705.902 13.6216
705.909 13.5617
705.915 13.5021
705.922 13.4446
705.928 13.3877
705.935 13.3331
705.941 13.2793
705.948 13.2278
705.955 13.1772
705.961 13.1288
705.968 13.0819
705.974 13.0365
705.981 12.9919
705.987 12.9494
705.994 12.9076
706.000 12.8677
706.007 12.8284
706.013 12.7910
706.026 12.7190
706.040 12.6513
706.053 12.5876
706.066 12.5275
706.079 12.4711
706.092 12.4173
706.105 12.3663
706.118 12.3178
706.131 12.2718
706.144 12.2279
706.157 12.1859
706.170 12.1459
706.183 12.1078
706.197 12.0710
706.210 12.0357
706.223 12.0017
706.236 11.9693
706.262 11.9074
706.288 11.8497
706.314 11.7955
706.340 11.7444
706.367 11.6962
706.393 11.6506
706.419 11.6070
706.445 11.5653
706.471 11.5255
706.497 11.4873
706.524 11.4504
706.550 11.4148
706.576 11.3804
706.602 11.3471
706.628 11.3146
706.654 11.2831
706.681 11.2523
706.707 11.2222
706.759 11.1637
706.811 11.1073
706.864 11.0524
706.916 10.9987
706.969 10.9458
707.021 10.8935
707.073 10.8412
707.099 10.8150
707.125 10.7887
707.152 10.7621
707.178 10.7353
707.204 10.7082
707.230 10.6807
707.256 10.6527
707.282 10.6243
707.309 10.5950
707.335 10.5651
707.361 10.5342
707.374 10.5184
707.387 10.5024
707.400 10.4861
707.413 10.4696
707.426 10.4529
707.439 10.4362
707.453 10.4193
707.466 10.4024
707.479 10.3858
707.492 10.3699
707.505 10.3548
707.518 10.3412
707.531 10.3300
707.544 10.3224
707.557 10.3195
707.570 10.3229
707.582 10.3343
707.595 10.3548
707.601 10.3688
707.608 10.3852
707.614 10.4039
707.621 10.4241
707.627 10.4461
707.633 10.4689
707.640 10.4919
707.646 10.5142
707.652 10.5357
707.659 10.5556
707.665 10.5733
707.672 10.5883
707.684 10.6106
707.697 10.6221
707.710 10.6242
707.723 10.6189
707.735 10.6078
707.748 10.5930
707.760 10.5768
707.772 10.5592
707.784 10.5408
707.796 10.5219
707.808 10.5029
707.819 10.4839
707.831 10.4651
707.843 10.4466
707.855 10.4283
707.867 10.4102
707.891 10.3751
707.915 10.3410
707.938 10.3080
707.962 10.2757
707.986 10.2440
708.010 10.2129
708.034 10.1821
708.057 10.1515
708.081 10.1212
708.105 10.0909
708.129 10.0608
708.152 10.0304
708.176 9.99995
708.224 9.93834
708.271 9.87550
708.319 9.81113
708.367 9.74456
708.414 9.67552
708.462 9.60358
708.486 9.56639
708.509 9.52847
708.533 9.48944
708.557 9.44938
708.581 9.40824
708.604 9.36594
708.628 9.32241
708.652 9.27757
708.676 9.23134
708.700 9.18385
708.723 9.13459
708.747 9.08369
708.771 9.03106
708.795 8.97660
708.819 8.92023
708.842 8.86189
708.866 8.80150
708.890 8.73930
708.914 8.67477
708.926 8.64173
708.937 8.60820
708.949 8.57420
708.961 8.53974
708.973 8.50488
708.985 8.46964
708.997 8.43410
709.009 8.39832
709.021 8.36240
709.033 8.32647
709.045 8.29065
709.056 8.25514
709.068 8.22016
709.080 8.18626
709.092 8.15321
709.104 8.12170
709.116 8.09224
709.128 8.06544
709.140 8.04206
709.152 8.02303
709.163 8.00946
709.175 8.00272
709.187 8.00448
709.199 8.01674
709.211 8.04192
709.223 8.08288
709.235 8.14301
709.247 8.22619
709.259 8.33684
709.270 8.47837
709.279 8.59791
709.287 8.73479
709.295 8.89373
709.303 9.07189
709.311 9.27426
709.319 9.49583
709.327 9.73806
709.336 9.99904
709.344 10.2792
709.352 10.5674
709.360 10.8613
709.368 11.1545
709.372 11.3003
709.376 11.4431
709.380 11.5818
709.384 11.7123
709.392 11.9585
709.401 12.1751
709.409 12.3591
709.417 12.5024
709.425 12.6066
709.433 12.6692
709.441 12.6932
709.449 12.6807
709.458 12.6357
709.466 12.5621
709.474 12.4626
709.482 12.3436
709.486 12.2767
709.490 12.2078
709.494 12.1337
709.498 12.0584
709.502 11.9786
709.506 11.8964
709.510 11.8121
709.514 11.7281
709.519 11.6405
709.523 11.5537
709.527 11.4636
709.531 11.3748
709.534 11.2897
709.538 11.2040
709.542 11.1177
709.546 11.0334
709.550 10.9464
709.553 10.8614
709.557 10.7739
709.561 10.6885
709.565 10.6006
709.568 10.5126
709.572 10.4245
709.576 10.3386
709.583 10.1642
709.591 9.98947
709.598 9.81200
709.606 9.63640
709.613 9.46024
709.621 9.28340
709.629 9.10341
709.636 8.92492
709.640 8.83413
709.644 8.74551
709.647 8.65426
709.651 8.56520
709.655 8.47354
709.659 8.38168
709.662 8.28969
709.666 8.20001
709.670 8.10786
709.674 8.01816
709.677 7.92615
709.681 7.83677
709.685 7.74531
709.689 7.65434
709.693 7.56406
709.696 7.47701
709.700 7.38875
709.704 7.30418
709.708 7.21909
709.711 7.13832
709.715 7.05797
709.719 6.98077
709.723 6.90734
709.726 6.84014
709.730 6.77630
709.734 6.72005
709.738 6.66936
709.741 6.62799
709.745 6.59499
709.749 6.57345
709.753 6.56381
709.756 6.56824
709.760 6.58890
709.764 6.62669
709.768 6.68584
709.771 6.76549
709.774 6.84462
709.777 6.93963
709.780 7.05162
709.783 7.17688
709.786 7.32533
709.789 7.48760
709.791 7.67608
709.794 7.87838
709.800 8.35345
709.806 8.91350
709.809 9.22997
709.811 9.55451
709.817 10.2670
709.820 10.6522
709.823 11.0494
709.826 11.4559
709.829 11.8541
709.831 12.2693
709.834 12.6697
709.837 13.0805
709.840 13.4705
709.843 13.8642
709.846 14.2318
709.849 14.5970
709.851 14.9325
709.854 15.2603
709.857 15.5565
709.863 16.0940
709.869 16.5479
709.874 16.9037
709.880 17.1750
709.886 17.3695
709.891 17.4963
709.897 17.5650
709.903 17.5847
709.908 17.5642
709.914 17.5101
709.920 17.4311
709.926 17.3321
709.931 17.2180
709.937 17.0928
709.943 16.9597
709.948 16.8213
709.954 16.6798
709.959 16.5492
709.964 16.4209
709.970 16.2930
709.975 16.1662
709.980 16.0410
709.985 15.9176
709.990 15.7963
709.995 15.6774
710.000 15.5609
710.005 15.4470
710.010 15.3358
710.015 15.2271
710.021 15.1211
710.026 15.0178
710.031 14.9170
710.036 14.8187
710.041 14.7229
710.046 14.6295
710.056 14.4497
710.066 14.2787
710.077 14.1160
710.087 13.9609
710.097 13.8129
710.107 13.6715
710.117 13.5361
710.128 13.4051
710.138 13.2804
710.148 13.1605
710.158 13.0449
710.169 12.9333
710.179 12.8253
710.189 12.7206
710.199 12.6190
710.209 12.5201
710.220 12.4238
710.230 12.3297
710.240 12.2378
710.250 12.1477
710.260 12.0592
710.271 11.9723
710.281 11.8867
710.291 11.8014
710.301 11.7179
710.311 11.6353
710.322 11.5534
710.332 11.4721
710.342 11.3912
710.352 11.3107
710.362 11.2304
710.373 11.1502
710.383 11.0701
710.393 10.9900
710.403 10.9097
710.413 10.8294
710.424 10.7489
710.434 10.6683
710.444 10.5877
710.454 10.5064
710.465 10.4261
710.475 10.3463
710.485 10.2675
710.495 10.1901
710.500 10.1521
710.505 10.1148
710.510 10.0782
710.516 10.0426
710.521 10.0080
710.526 9.97470
710.531 9.94289
710.536 9.91281
710.541 9.88475
710.546 9.85904
710.551 9.83605
710.556 9.81619
710.561 9.79995
710.567 9.78785
710.572 9.78051
710.577 9.77862
710.582 9.78293
710.587 9.79431
710.592 9.81371
710.597 9.84217
710.602 9.88084
710.607 9.93099
710.614 10.0108
710.620 10.1129
710.626 10.2401
710.632 10.3927
710.639 10.5783
710.645 10.7972
710.651 11.0514
710.658 11.3371
710.664 11.6635
710.670 12.0247
710.676 12.4173
710.683 12.8293
710.689 13.2668
710.695 13.7142
710.702 14.1615
710.708 14.5908
710.714 15.0055
710.720 15.3891
710.727 15.7336
710.733 16.0292
710.739 16.2820
710.745 16.4861
710.752 16.6425
710.758 16.7527
710.764 16.8239
710.771 16.8586
710.783 16.8383
710.789 16.7925
710.796 16.7285
710.802 16.6501
710.808 16.5620
710.814 16.4674
710.820 16.3687
710.826 16.2644
710.832 16.1593
710.838 16.0512
710.844 15.9445
710.851 15.8365
710.857 15.7312
710.863 15.6257
710.869 15.5237
710.875 15.4221
710.881 15.3245
710.887 15.2277
710.893 15.1349
710.899 15.0447
710.905 14.9570
710.911 14.8704
710.917 14.7877
710.923 14.7061
710.929 14.6283
710.935 14.5516
710.941 14.4785
710.947 14.4075
710.953 14.3386
710.959 14.2708
710.965 14.2060
710.971 14.1420
710.977 14.0810
710.989 13.9632
711.001 13.8529
711.014 13.7478
711.026 13.6482
711.038 13.5539
711.050 13.4643
711.062 13.3790
711.074 13.2978
711.086 13.2203
711.098 13.1469
711.110 13.0760
711.122 13.0081
711.134 12.9428
711.146 12.8806
711.159 12.8202
711.171 12.7620
711.183 12.7058
711.195 12.6519
711.219 12.5483
711.243 12.4506
711.267 12.3581
711.291 12.2705
711.316 12.1862
711.340 12.1055
711.364 12.0271
711.388 11.9513
711.412 11.8770
711.424 11.8405
711.436 11.8042
711.449 11.7683
711.461 11.7326
711.473 11.6973
711.485 11.6626
711.497 11.6279
711.509 11.5937
711.521 11.5601
711.533 11.5276
711.545 11.4959
711.557 11.4657
711.569 11.4375
711.581 11.4122
711.596 11.3860
711.611 11.3674
711.641 11.3616
711.648 11.3680
711.656 11.3777
711.663 11.3904
711.670 11.4058
711.678 11.4235
711.685 11.4428
711.693 11.4630
711.700 11.4832
711.708 11.5031
711.715 11.5212
711.722 11.5372
711.730 11.5507
711.737 11.5616
711.745 11.5693
711.759 11.5760
711.774 11.5719
711.789 11.5589
711.804 11.5391
711.819 11.5144
711.832 11.4896
711.845 11.4631
711.858 11.4352
711.871 11.4065
711.884 11.3772
711.897 11.3474
711.910 11.3174
711.923 11.2873
711.936 11.2567
711.949 11.2263
711.962 11.1957
711.975 11.1650
711.988 11.1340
712.001 11.1027
712.014 11.0710
712.027 11.0389
712.040 11.0059
712.053 10.9725
712.066 10.9382
712.079 10.9030
712.092 10.8666
712.105 10.8288
712.118 10.7896
712.131 10.7485
712.144 10.7055
712.157 10.6604
712.170 10.6130
712.177 10.5886
712.183 10.5636
712.190 10.5383
712.196 10.5128
712.203 10.4872
712.209 10.4619
712.216 10.4372
712.222 10.4137
712.229 10.3922
712.235 10.3738
712.243 10.3564
712.252 10.3496
712.260 10.3574
712.268 10.3837
712.277 10.4326
712.281 10.4657
712.285 10.5034
712.289 10.5470
712.294 10.5947
712.298 10.6455
712.302 10.6967
712.306 10.7495
712.310 10.8012
712.314 10.8507
712.319 10.8957
712.323 10.9376
712.327 10.9748
712.335 11.0332
712.344 11.0727
712.352 11.0944
712.360 11.1023
712.369 11.0994
712.374 11.0926
712.380 11.0829
712.386 11.0707
712.392 11.0570
712.397 11.0415
712.403 11.0254
712.409 11.0081
712.415 10.9906
712.426 10.9542
712.438 10.9170
712.449 10.8795
712.461 10.8424
712.472 10.8050
712.484 10.7678
712.495 10.7306
712.506 10.6936
712.518 10.6562
712.529 10.6185
712.541 10.5803
712.552 10.5419
712.564 10.5023
712.575 10.4617
712.587 10.4200
712.598 10.3773
712.610 10.3326
712.621 10.2862
712.633 10.2378
712.644 10.1877
712.656 10.1352
712.661 10.1079
712.667 10.0807
712.673 10.0527
712.679 10.0250
712.684 9.99719
712.690 9.96961
712.696 9.94209
712.702 9.91603
712.707 9.89112
712.713 9.86900
712.719 9.84993
712.725 9.83586
712.730 9.82802
712.736 9.82835
712.740 9.83491
712.744 9.84742
712.752 9.89428
712.760 9.97731
712.764 10.0332
712.768 10.0992
712.772 10.1772
712.776 10.2624
712.780 10.3552
712.784 10.4538
712.788 10.5582
712.792 10.6607
712.796 10.7611
712.800 10.8567
712.804 10.9475
712.808 11.0273
712.812 11.0973
712.816 11.1568
712.825 11.2459
712.833 11.2962
712.841 11.3162
712.845 11.3170
712.849 11.3131
712.853 11.3049
712.857 11.2937
712.861 11.2798
712.865 11.2638
712.872 11.2293
712.880 11.1916
712.887 11.1514
712.895 11.1110
712.903 11.0700
712.910 11.0300
712.918 10.9907
712.925 10.9522
712.933 10.9143
712.940 10.8778
712.948 10.8418
712.955 10.8073
712.963 10.7732
712.970 10.7404
712.985 10.6771
713.000 10.6159
713.016 10.5567
713.031 10.4991
713.046 10.4429
713.061 10.3870
713.076 10.3314
713.091 10.2757
713.106 10.2200
713.121 10.1632
713.136 10.1052
713.151 10.0459
713.166 9.98532
713.174 9.95391
713.181 9.92239
713.189 9.88991
713.196 9.85729
713.204 9.82363
713.212 9.78983
713.219 9.75544
713.227 9.72046
713.234 9.68445
713.242 9.64841
713.249 9.61144
713.257 9.57463
713.264 9.53714
713.272 9.50017
713.279 9.46349
713.287 9.42747
713.294 9.39212
713.302 9.35898
713.310 9.32797
713.317 9.30089
713.325 9.27830
713.332 9.26236
713.340 9.25460
713.347 9.25729
713.353 9.26793
713.359 9.28741
713.364 9.31714
713.370 9.35771
713.381 9.48065
713.393 9.66331
713.398 9.77984
713.404 9.91232
713.410 10.0595
713.415 10.2162
713.421 10.3852
713.427 10.5570
713.432 10.7337
713.438 10.9047
713.444 11.0721
713.449 11.2290
713.455 11.3725
713.461 11.4983
713.466 11.6096
713.472 11.7036
713.483 11.8406
713.495 11.9196
713.500 11.9405
713.506 11.9510
713.512 11.9530
713.517 11.9476
713.523 11.9361
713.529 11.9198
713.534 11.8984
713.540 11.8740
713.546 11.8465
713.552 11.8175
713.558 11.7864
713.564 11.7549
713.570 11.7222
713.575 11.6896
713.581 11.6563
713.587 11.6236
713.593 11.5906
713.599 11.5584
713.605 11.5261
713.610 11.4947
713.616 11.4639
713.622 11.4336
713.628 11.4033
713.634 11.3742
713.645 11.3172
713.657 11.2625
713.669 11.2106
713.680 11.1604
713.692 11.1124
713.704 11.0662
713.715 11.0223
713.727 10.9796
713.739 10.9385
713.751 10.8989
713.762 10.8605
713.774 10.8234
713.786 10.7874
713.797 10.7523
713.809 10.7186
713.821 10.6853
713.832 10.6529
713.856 10.5903
713.879 10.5298
713.902 10.4714
713.926 10.4144
713.949 10.3587
713.973 10.3039
713.996 10.2501
714.019 10.1966
714.031 10.1701
714.043 10.1438
714.054 10.1174
714.066 10.0911
714.078 10.0649
714.089 10.0389
714.101 10.0128
714.113 9.98686
714.124 9.96102
714.136 9.93534
714.148 9.90987
714.159 9.88466
714.171 9.85980
714.183 9.83558
714.194 9.81170
714.206 9.78850
714.218 9.76615
714.229 9.74503
714.241 9.72501
714.253 9.70656
714.265 9.68999
714.276 9.67581
714.288 9.66400
714.300 9.65552
714.312 9.65076
714.324 9.65038
714.347 9.66499
714.371 9.70358
714.383 9.73290
714.395 9.76863
714.407 9.81109
714.418 9.85897
714.430 9.91211
714.442 9.96833
714.454 10.0265
714.466 10.0850
714.478 10.1426
714.489 10.1965
714.501 10.2463
714.513 10.2901
714.525 10.3277
714.537 10.3581
714.560 10.3983
714.584 10.4125
714.608 10.4050
714.620 10.3946
714.632 10.3806
714.643 10.3636
714.655 10.3439
714.670 10.3161
714.685 10.2857
714.700 10.2533
714.714 10.2191
714.729 10.1837
714.744 10.1474
714.759 10.1102
714.774 10.0725
714.788 10.0344
714.803 9.99586
714.818 9.95705
714.833 9.91798
714.848 9.87868
714.862 9.83915
714.877 9.79937
714.892 9.75935
714.907 9.71877
714.922 9.67816
714.937 9.63720
714.951 9.59585
714.966 9.55407
714.981 9.51180
714.996 9.46900
715.011 9.42561
715.025 9.38156
715.040 9.33680
715.055 9.29125
715.070 9.24485
715.085 9.19752
715.099 9.14919
715.114 9.09976
715.129 9.04916
715.144 8.99693
715.159 8.94369
715.173 8.88897
715.188 8.83267
715.203 8.77468
715.218 8.71488
715.233 8.65313
715.247 8.58931
715.262 8.52328
715.277 8.45490
715.292 8.38401
715.307 8.31048
715.321 8.23415
715.336 8.15490
715.351 8.07259
715.358 8.03025
715.366 7.98712
715.373 7.94318
715.381 7.89844
715.388 7.85288
715.395 7.80653
715.403 7.75938
715.410 7.71147
715.418 7.66283
715.425 7.61348
715.432 7.56350
715.440 7.51294
715.447 7.46190
715.455 7.41049
715.462 7.35885
715.469 7.30715
715.477 7.25560
715.484 7.20446
715.492 7.15404
715.499 7.10472
715.506 7.05695
715.514 7.01127
715.521 6.96834
715.529 6.92893
715.536 6.89398
715.543 6.86458
715.551 6.84205
715.558 6.82791
715.566 6.82398
715.573 6.83234
715.580 6.85544
715.588 6.89606
715.595 6.95734
715.603 7.04283
715.610 7.15289
715.617 7.29111
715.624 7.46258
715.631 7.67099
715.638 7.92355
715.645 8.21610
715.653 8.55368
715.660 8.93676
715.667 9.37030
715.674 9.83865
715.681 10.3415
715.688 10.8704
715.695 11.4225
715.702 11.9699
715.710 12.5073
715.717 13.0217
715.724 13.5081
715.731 13.9431
715.738 14.3270
715.745 14.6555
715.752 14.9309
715.759 15.1464
715.767 15.3092
715.774 15.4237
715.781 15.4957
715.788 15.5287
715.795 15.5294
715.802 15.5031
715.809 15.4536
715.816 15.3867
715.824 15.3056
715.831 15.2134
715.840 15.0851
715.849 14.9479
715.858 14.8055
715.867 14.6606
715.876 14.5152
715.885 14.3710
715.894 14.2290
715.903 14.0901
715.912 13.9547
715.921 13.8233
715.930 13.6961
715.939 13.5730
715.948 13.4543
715.957 13.3397
715.966 13.2293
715.975 13.1240
715.984 13.0214
715.993 12.9225
716.002 12.8272
716.011 12.7353
716.020 12.6465
716.029 12.5609
716.038 12.4782
716.046 12.3990
716.055 12.3216
716.064 12.2467
716.073 12.1741
716.082 12.1037
716.091 12.0354
716.100 11.9691
716.109 11.9046
716.118 11.8426
716.136 11.7220
716.154 11.6073
716.172 11.4979
716.190 11.3930
716.208 11.2923
716.226 11.1952
716.244 11.1013
716.262 11.0107
716.280 10.9220
716.298 10.8353
716.316 10.7504
716.334 10.6673
716.352 10.5850
716.370 10.5035
716.388 10.4227
716.406 10.3426
716.424 10.2622
716.442 10.1816
716.460 10.1006
716.478 10.0189
716.496 9.93624
716.514 9.85235
716.532 9.76690
716.550 9.68009
716.568 9.59060
716.586 9.49855
716.604 9.40354
716.622 9.30570
716.640 9.20346
716.658 9.09685
716.667 9.04173
716.676 8.98530
716.685 8.92747
716.694 8.86884
716.703 8.80799
716.712 8.74549
716.721 8.68125
716.730 8.61516
716.739 8.54713
716.748 8.47706
716.757 8.40484
716.766 8.33122
716.775 8.25444
716.784 8.17524
716.793 8.09353
716.802 8.00925
716.811 7.92237
716.820 7.83290
716.829 7.74088
716.838 7.64751
716.847 7.55092
716.851 7.50191
716.856 7.45250
716.860 7.40277
716.865 7.35281
716.869 7.30273
716.874 7.25267
716.878 7.20277
716.883 7.15322
716.887 7.10426
716.892 7.05614
716.896 7.00916
716.901 6.96371
716.905 6.92020
716.909 6.88003
716.914 6.84195
716.918 6.80761
716.923 6.77781
716.927 6.75352
716.932 6.73586
716.936 6.72613
716.941 6.72584
716.945 6.73677
716.950 6.76097
716.954 6.80078
716.959 6.85891
716.963 6.93845
716.968 7.04288
716.972 7.17611
716.977 7.34243
716.981 7.54153
716.986 7.78731
716.990 8.08075
716.995 8.42681
716.999 8.82045
717.004 9.28322
717.008 9.79683
717.013 10.3851
717.017 11.0198
717.022 11.7248
717.026 12.4774
717.031 13.2652
717.035 14.0543
717.039 14.8623
717.044 15.6342
717.046 16.0242
717.048 16.3855
717.053 17.0654
717.057 17.6898
717.062 18.2312
717.066 18.6832
717.071 19.0367
717.075 19.3099
717.080 19.4955
717.084 19.6094
717.088 19.6551
717.093 19.6440
717.097 19.5837
717.102 19.4831
717.106 19.3536
717.111 19.1964
717.115 19.0244
717.120 18.8349
717.124 18.6404
717.127 18.5045
717.130 18.3715
717.133 18.2375
717.136 18.1033
717.139 17.9693
717.142 17.8359
717.145 17.7035
717.147 17.5725
717.150 17.4430
717.153 17.3153
717.156 17.1896
717.159 17.0660
717.162 16.9445
717.165 16.8253
717.171 16.5938
717.176 16.3719
717.182 16.1594
717.188 15.9563
717.194 15.7623
717.200 15.5771
