 U-235(n,g) ENDFB-8.0
Energy(eV) XS(b)
882.589 0.919873
882.599 0.945903
882.608 0.974864
882.618 1.00767
882.628 1.04398
882.637 1.08454
882.647 1.12981
882.656 1.18089
882.666 1.23738
882.676 1.30120
882.685 1.37190
882.695 1.45198
882.705 1.54094
882.714 1.64090
882.719 1.69548
882.724 1.75339
882.729 1.81620
882.734 1.88157
882.738 1.95100
882.743 2.02477
882.748 2.10316
882.753 2.18647
882.758 2.27500
882.762 2.36906
882.767 2.47113
882.772 2.57736
882.777 2.69008
882.782 2.80958
882.786 2.93614
882.791 3.06997
882.796 3.21123
882.801 3.36000
882.807 3.55310
882.813 3.75712
882.819 3.97129
882.824 4.19045
882.830 4.42023
882.836 4.65420
882.842 4.88881
882.848 5.11576
882.854 5.33767
882.860 5.54457
882.866 5.73000
882.871 5.88503
882.877 6.00897
882.883 6.09370
882.889 6.13550
882.895 6.13293
882.901 6.08609
882.907 5.99687
882.913 5.86932
882.918 5.71179
882.924 5.52501
882.930 5.31800
882.936 5.09717
882.942 4.87231
882.954 4.41062
882.965 3.97096
882.971 3.76205
882.977 3.56353
882.983 3.37609
882.989 3.20292
882.994 3.05430
882.999 2.91468
883.005 2.78382
883.010 2.66136
883.015 2.54692
883.021 2.44008
883.026 2.34042
883.031 2.24919
883.036 2.16247
883.042 2.08168
883.047 2.00642
883.052 1.93632
883.058 1.87103
883.063 1.81022
883.068 1.75358
883.073 1.70179
883.079 1.65260
883.084 1.60680
883.089 1.56415
883.095 1.52445
883.105 1.45313
883.116 1.39201
883.126 1.33879
883.137 1.29310
883.148 1.25411
883.158 1.22143
883.169 1.19384
883.179 1.17121
883.190 1.15312
883.200 1.13935
883.211 1.12936
883.222 1.12310
883.232 1.12039
883.243 1.12109
883.253 1.12513
883.264 1.13247
883.274 1.14310
883.285 1.15691
883.296 1.17422
883.306 1.19501
883.317 1.21942
883.327 1.24734
883.338 1.27952
883.348 1.31599
883.359 1.35706
883.370 1.40266
883.380 1.45409
883.391 1.51146
883.401 1.57540
883.412 1.64592
883.422 1.72518
883.433 1.81354
883.444 1.91216
883.454 2.02132
883.465 2.14468
883.475 2.28319
883.486 2.43915
883.496 2.61352
883.507 2.81290
883.512 2.92260
883.518 3.03971
883.523 3.16489
883.528 3.29881
883.534 3.44227
883.539 3.59311
883.544 3.75808
883.549 3.93544
883.555 4.12634
883.560 4.33212
883.565 4.55422
883.571 4.79427
883.576 5.05409
883.581 5.33016
883.586 5.63534
883.592 5.96702
883.597 6.32801
883.602 6.72143
883.608 7.15073
883.613 7.61973
883.618 8.13263
883.623 8.68293
883.629 9.29669
883.634 9.96907
883.639 10.7056
883.644 11.4960
883.650 12.3761
883.655 13.3363
883.660 14.3806
883.666 15.4892
883.670 16.4686
883.674 17.5027
883.678 18.5874
883.683 19.7156
883.687 20.8772
883.691 22.0580
883.696 23.2395
883.700 24.3722
883.704 25.4834
883.708 26.5151
883.713 27.4346
883.717 28.2089
883.721 28.8073
883.726 29.2045
883.730 29.3826
883.734 29.3372
883.738 29.0682
883.743 28.5863
883.747 27.9130
883.751 27.0761
883.756 26.1074
883.760 25.0402
883.764 23.9066
883.768 22.7633
883.773 21.5809
883.777 20.4075
883.781 19.2596
883.786 18.1499
883.790 17.0870
883.794 16.0767
883.799 15.1222
883.803 14.2450
883.807 13.4221
883.811 12.6699
883.815 11.9664
883.819 11.3096
883.823 10.6826
883.828 10.1126
883.832 9.58148
883.836 9.08676
883.840 8.61506
883.844 8.18639
883.848 7.78682
883.852 7.41422
883.856 7.06658
883.860 6.74203
883.865 6.43883
883.869 6.15538
883.873 5.88395
883.877 5.63607
883.881 5.40381
883.885 5.18602
883.889 4.97682
883.893 4.78517
883.898 4.60506
883.902 4.43565
883.906 4.27242
883.910 4.12245
883.918 3.84779
883.926 3.60318
883.935 3.38482
883.943 3.18724
883.951 3.01245
883.959 2.85378
883.968 2.71306
883.976 2.58510
883.984 2.47153
883.992 2.36948
884.000 2.27787
884.009 2.19486
884.017 2.12166
884.025 2.05656
884.033 1.99902
884.042 1.94801
884.050 1.90438
884.066 1.83624
884.083 1.79241
884.099 1.77324
884.116 1.77994
884.132 1.81504
884.149 1.88388
884.157 1.93292
884.165 1.99351
884.173 2.06835
884.182 2.15776
884.190 2.26525
884.198 2.39421
884.206 2.55106
884.214 2.73771
884.223 2.96625
884.231 3.24101
884.239 3.58213
884.243 3.77943
884.247 3.99942
884.252 4.24541
884.256 4.52138
884.260 4.83204
884.264 5.18307
884.268 5.59167
884.272 6.04689
884.276 6.56802
884.280 7.16757
884.284 7.86097
884.289 8.66738
884.291 9.13171
884.293 9.61069
884.295 10.1563
884.297 10.7208
884.299 11.3658
884.301 12.0702
884.303 12.8406
884.305 13.6427
884.307 14.5645
884.309 15.5267
884.311 16.6351
884.313 17.7944
884.315 19.1322
884.317 20.5326
884.319 22.1488
884.321 23.8391
884.324 25.7854
884.326 27.8128
884.327 29.0031
884.328 30.1325
884.330 32.5272
884.331 34.7026
884.333 36.8609
884.335 39.1155
884.336 41.4492
884.338 43.9876
884.339 46.3972
884.341 48.7835
884.343 51.0952
884.344 53.4032
884.346 55.3676
884.348 57.0619
884.349 58.4217
884.351 59.3911
884.352 59.9274
884.354 60.0062
884.356 59.6238
884.356 59.2118
884.357 58.7322
884.359 57.4754
884.360 55.8675
884.362 53.9708
884.364 51.7141
884.365 49.4323
884.367 47.0599
884.369 44.6505
884.370 42.1003
884.372 39.7468
884.373 37.4661
884.375 35.2774
884.377 33.1934
884.378 31.2215
884.380 29.3651
884.381 27.6241
884.383 26.0948
884.384 24.6619
884.386 23.3213
884.387 22.0685
884.389 20.8984
884.390 19.8063
884.392 18.7869
884.393 17.8970
884.395 17.0048
884.396 16.1717
884.398 15.3934
884.399 14.6660
884.401 13.9856
884.402 13.3489
884.405 12.2297
884.408 11.2088
884.411 10.3078
884.414 9.50978
884.417 8.82301
884.420 8.18840
884.423 7.63876
884.426 7.12770
884.429 6.68237
884.432 6.26588
884.435 5.88892
884.438 5.54680
884.441 5.24541
884.444 4.96056
884.447 4.70009
884.450 4.46137
884.453 4.24911
884.459 3.86006
884.465 3.53301
884.471 3.25105
884.476 3.00639
884.482 2.78945
884.488 2.60244
884.494 2.43484
884.500 2.28895
884.506 2.15702
884.512 2.04121
884.518 1.93736
884.524 1.84393
884.530 1.75824
884.536 1.68205
884.548 1.55005
884.560 1.43957
884.571 1.34798
884.583 1.27032
884.595 1.20478
884.607 1.14934
884.619 1.10275
884.631 1.06299
884.643 1.02947
884.655 1.00141
884.666 0.978331
884.678 0.959336
884.690 0.944227
884.702 0.932673
884.714 0.924471
884.726 0.919281
884.738 0.917041
884.749 0.917608
884.761 0.920904
884.773 0.926954
884.785 0.935742
884.797 0.947304
884.809 0.961573
884.821 0.978888
884.833 0.999275
884.844 1.02290
884.856 1.04973
884.868 1.08046
884.880 1.11518
884.892 1.15424
884.904 1.19764
884.916 1.24659
884.927 1.30081
884.939 1.36184
884.951 1.42939
884.963 1.50544
884.975 1.59043
884.987 1.68551
884.999 1.79106
885.011 1.91040
885.022 2.04444
885.028 2.11823
885.034 2.19523
885.040 2.27691
885.046 2.36359
885.052 2.45723
885.058 2.55504
885.064 2.66075
885.070 2.77123
885.076 2.89066
885.082 3.01549
885.088 3.14811
885.094 3.28896
885.100 3.44113
885.106 3.60000
885.111 3.76846
885.117 3.94693
885.123 4.13906
885.129 4.33873
885.135 4.54925
885.141 4.77067
885.148 5.06361
885.156 5.36850
885.163 5.69231
885.170 6.02407
885.178 6.36960
885.185 6.71516
885.193 7.06443
885.200 7.40100
885.207 7.72573
885.215 8.02068
885.222 8.28406
885.229 8.49918
885.237 8.66308
885.244 8.76428
885.251 8.80080
885.259 8.77089
885.266 8.67414
885.273 8.51742
885.281 8.30333
885.288 8.04617
885.295 7.74859
885.303 7.42834
885.310 7.08609
885.317 6.73944
885.332 6.04172
885.339 5.70126
885.347 5.37738
885.354 5.06357
885.361 4.76979
885.369 4.49246
885.376 4.23181
885.385 3.92047
885.395 3.63551
885.404 3.37544
885.414 3.14093
885.423 2.92509
885.432 2.73072
885.442 2.55185
885.451 2.39066
885.460 2.24212
885.470 2.10663
885.479 1.98288
885.488 1.87087
885.498 1.76712
885.507 1.67294
885.517 1.58546
885.526 1.50580
885.535 1.43158
885.545 1.36310
885.554 1.29982
885.563 1.24186
885.573 1.18754
885.582 1.13765
885.591 1.09078
885.601 1.04761
885.610 1.00695
885.619 0.969413
885.638 0.901193
885.657 0.841423
885.676 0.788858
885.694 0.742241
885.713 0.701218
885.732 0.664823
885.750 0.632472
885.769 0.603675
885.788 0.578021
885.807 0.555164
885.825 0.534814
885.844 0.516634
885.863 0.500609
885.881 0.486464
885.900 0.474055
885.938 0.453989
885.975 0.439718
886.012 0.430833
886.050 0.427271
886.087 0.429167
886.125 0.437005
886.162 0.451711
886.200 0.474613
886.218 0.489787
886.237 0.507907
886.256 0.529426
886.274 0.554906
886.293 0.585228
886.312 0.620955
886.331 0.663359
886.349 0.713871
886.368 0.774337
886.387 0.847161
886.405 0.935504
886.415 0.987046
886.424 1.04357
886.433 1.10704
886.443 1.17779
886.452 1.25684
886.462 1.34442
886.471 1.44383
886.480 1.55456
886.490 1.68094
886.499 1.82247
886.508 1.98482
886.518 2.16746
886.527 2.37771
886.532 2.49367
886.536 2.61479
886.541 2.74686
886.546 2.88783
886.550 3.03822
886.555 3.19499
886.560 3.36540
886.564 3.54651
886.569 3.73860
886.574 3.93735
886.579 4.18414
886.584 4.44002
886.590 4.70841
886.595 4.98761
886.600 5.28060
886.606 5.57301
886.616 6.15311
886.622 6.43366
886.627 6.68941
886.632 6.91778
886.638 7.11087
886.643 7.26138
886.648 7.36324
886.654 7.41227
886.659 7.40656
886.664 7.34508
886.670 7.23321
886.675 7.07545
886.680 6.87853
886.686 6.64547
886.691 6.39293
886.696 6.12451
886.701 5.84718
886.712 5.28378
886.723 4.74952
886.733 4.25985
886.739 4.03493
886.744 3.82394
886.751 3.58064
886.757 3.36163
886.764 3.16223
886.770 2.98138
886.777 2.81556
886.783 2.66861
886.790 2.53679
886.796 2.41908
886.803 2.31303
886.809 2.22105
886.816 2.14077
886.822 2.07165
886.829 2.01251
886.835 1.96492
886.842 1.92785
886.848 1.90148
886.855 1.88602
886.861 1.88260
886.868 1.89188
886.874 1.91520
886.881 1.95517
886.888 2.01310
886.894 2.09278
886.901 2.19863
886.907 2.33887
886.914 2.51709
886.920 2.74534
886.927 3.03693
886.933 3.41532
886.937 3.64221
886.940 3.88994
886.943 4.17688
886.946 4.48820
886.950 4.84536
886.953 5.22749
886.957 5.80778
886.961 6.42441
886.966 7.06276
886.970 7.67624
886.972 7.95977
886.974 8.19904
886.977 8.40693
886.979 8.55582
886.981 8.65218
886.983 8.68218
886.985 8.64632
886.987 8.54868
886.989 8.38405
886.992 8.16267
886.996 7.60225
887.000 6.93835
887.005 6.24221
887.009 5.56622
887.013 4.94176
887.017 4.38318
887.022 3.89350
887.026 3.44199
887.031 3.06513
887.035 2.73720
887.040 2.46400
887.045 2.22556
887.049 2.02572
887.054 1.84992
887.058 1.70123
887.067 1.45637
887.076 1.26796
887.085 1.12026
887.094 1.00360
887.104 0.907918
887.113 0.829293
887.122 0.763852
887.131 0.708760
887.149 0.621686
887.167 0.556869
887.185 0.506735
887.204 0.467382
887.222 0.436013
887.240 0.410885
887.276 0.373981
887.313 0.350768
887.349 0.338487
887.385 0.336928
887.422 0.348295
887.440 0.360556
887.458 0.378830
887.476 0.405563
887.494 0.444288
887.513 0.501007
887.531 0.585533
887.540 0.643952
887.549 0.717508
887.558 0.811215
887.567 0.930544
887.576 1.08769
887.585 1.29444
887.594 1.56691
887.599 1.73107
887.603 1.91672
887.608 2.14338
887.613 2.39270
887.623 2.91520
887.628 3.15652
887.633 3.34665
887.637 3.45725
887.642 3.47012
887.647 3.38348
887.652 3.21126
887.657 2.98033
887.662 2.72540
887.667 2.46006
887.672 2.20639
887.676 1.97398
887.681 1.77077
887.687 1.54793
887.693 1.36438
887.699 1.20916
887.705 1.08234
887.712 0.975073
887.718 0.887009
887.730 0.750738
887.742 0.652316
887.754 0.580770
887.766 0.528147
887.778 0.489523
887.790 0.460817
887.802 0.440073
887.826 0.416756
887.850 0.412224
887.874 0.424184
887.899 0.453924
887.923 0.505955
887.935 0.543395
887.947 0.590488
887.959 0.650880
887.971 0.727594
887.983 0.827789
887.995 0.959624
888.001 1.04201
888.007 1.13625
888.013 1.24630
888.019 1.37555
888.025 1.53098
888.031 1.71287
888.037 1.93019
888.043 2.19110
888.049 2.51126
888.055 2.89182
888.061 3.34981
888.067 3.89598
888.072 4.39973
888.077 4.94651
888.082 5.53243
888.086 6.12968
888.091 6.70480
888.096 7.17317
888.098 7.35504
888.100 7.48335
888.103 7.56349
888.105 7.58537
888.108 7.54985
888.110 7.45645
888.112 7.30949
888.115 7.12440
888.117 6.89273
888.119 6.64171
888.124 6.07259
888.129 5.46259
888.134 4.88057
888.138 4.33976
888.143 3.85254
888.146 3.52669
888.150 3.23976
888.157 2.74671
888.164 2.34185
888.170 2.01927
888.177 1.75358
888.184 1.53975
888.191 1.36120
888.198 1.21527
888.205 1.09147
888.211 0.988691
888.218 0.900166
888.225 0.825601
888.239 0.704967
888.253 0.613579
888.266 0.542902
888.280 0.487258
888.294 0.442773
888.307 0.406739
888.321 0.377223
888.335 0.352818
888.362 0.315426
888.390 0.288918
888.417 0.269956
888.444 0.256486
888.472 0.247214
888.499 0.241320
888.527 0.238301
888.554 0.237875
888.581 0.239926
888.609 0.244520
888.636 0.251861
888.663 0.262329
888.691 0.276530
888.718 0.295368
888.746 0.320181
888.773 0.352960
888.787 0.373226
888.800 0.396543
888.814 0.423896
888.828 0.455942
888.841 0.493731
888.855 0.538620
888.869 0.592387
888.883 0.657394
888.896 0.736824
888.910 0.835023
888.924 0.958023
888.931 1.03192
888.937 1.11432
888.944 1.20930
888.951 1.31607
888.958 1.44016
888.965 1.58081
888.972 1.74565
888.978 1.93397
888.985 2.15628
888.992 2.41178
888.999 2.71457
889.006 3.06282
889.013 3.46733
889.019 3.93344
889.026 4.43814
889.032 4.99580
889.039 5.59127
889.045 6.19467
889.049 6.48958
889.052 6.75869
889.055 7.01047
889.058 7.22137
889.062 7.39631
889.065 7.51770
889.068 7.58761
889.071 7.59872
889.075 7.55116
889.078 7.44992
889.081 7.29331
889.084 7.09722
889.088 6.85735
889.091 6.59648
889.097 6.01362
889.104 5.40716
889.110 4.81932
889.114 4.53665
889.117 4.27529
889.120 4.02000
889.123 3.78673
889.127 3.52810
889.131 3.28902
889.135 3.06870
889.139 2.86610
889.146 2.50936
889.154 2.20911
889.161 1.95616
889.169 1.74245
889.177 1.56114
889.184 1.40847
889.192 1.27579
889.199 1.16153
889.207 1.06263
889.214 0.977643
889.222 0.902295
889.230 0.836124
889.245 0.726689
889.260 0.639522
889.275 0.570003
889.290 0.513085
889.305 0.466565
889.321 0.427641
889.336 0.395210
889.366 0.344269
889.396 0.306825
889.427 0.278948
889.457 0.257850
889.487 0.241798
889.518 0.229629
889.548 0.220556
889.608 0.209769
889.669 0.207213
889.730 0.212802
889.760 0.219217
889.790 0.228741
889.821 0.242301
889.851 0.261375
889.881 0.288379
889.912 0.327415
889.927 0.353633
889.942 0.385817
889.957 0.426385
889.972 0.477632
889.987 0.544425
890.002 0.632144
890.010 0.687214
890.018 0.751738
890.025 0.827880
890.033 0.917107
890.040 1.02531
890.048 1.15599
890.056 1.31505
890.063 1.50721
890.071 1.74700
890.078 2.04357
890.086 2.40956
890.093 2.84967
890.099 3.21027
890.104 3.60790
890.109 4.03072
890.114 4.44800
890.120 4.84101
890.122 5.00842
890.125 5.15146
890.128 5.26843
890.130 5.34591
890.133 5.38548
890.135 5.38540
890.138 5.34336
890.141 5.26436
890.146 5.00197
890.151 4.63986
890.157 4.23325
890.162 3.80655
890.167 3.40343
890.172 3.02483
890.178 2.69215
890.183 2.37300
890.189 2.09875
890.195 1.86456
890.200 1.66506
890.206 1.49502
890.212 1.34981
890.217 1.22539
890.223 1.12014
890.229 1.02752
890.234 0.947191
890.246 0.816070
890.257 0.715015
890.269 0.636561
890.280 0.573731
890.291 0.523318
890.303 0.482459
890.314 0.449329
890.325 0.421805
890.337 0.399045
890.360 0.364602
890.382 0.340784
890.405 0.324811
890.428 0.314661
890.451 0.309239
890.496 0.309823
890.541 0.323995
890.564 0.336385
890.587 0.352688
890.610 0.373676
890.632 0.400077
890.655 0.433427
890.678 0.475268
890.701 0.528336
890.723 0.596393
890.735 0.637876
890.746 0.685433
890.758 0.740220
890.769 0.803082
890.780 0.876924
890.792 0.963509
890.803 1.06573
890.814 1.18615
890.826 1.33161
890.837 1.50731
890.843 1.60890
890.849 1.72120
890.854 1.84556
890.860 1.98094
890.866 2.13388
890.871 2.30393
890.877 2.49317
890.883 2.69987
890.888 2.93365
890.894 3.19320
890.900 3.48048
890.905 3.79110
890.909 4.03048
890.913 4.27768
890.921 4.80952
890.929 5.38633
890.937 5.96601
890.945 6.51856
890.948 6.76050
890.952 6.97145
890.956 7.14749
890.960 7.27277
890.964 7.34686
890.968 7.36646
890.972 7.32905
890.976 7.23821
890.980 7.09775
890.984 6.91359
890.988 6.68692
890.992 6.43712
890.996 6.16692
890.999 5.88379
891.007 5.29707
891.015 4.73329
891.023 4.20351
891.031 3.73301
891.036 3.45530
891.041 3.20084
891.046 2.96857
891.051 2.76105
891.056 2.56844
891.061 2.39675
891.066 2.23755
891.071 2.09562
891.076 1.96388
891.082 1.84402
891.092 1.63713
891.102 1.46426
891.112 1.31902
891.122 1.19517
891.132 1.09102
891.142 1.00203
891.152 0.925591
891.162 0.859635
891.173 0.802483
891.183 0.752778
891.193 0.709410
891.213 0.637916
891.233 0.583179
891.254 0.540838
891.274 0.508676
891.294 0.484531
891.314 0.467384
891.334 0.456277
891.355 0.450735
891.375 0.450596
891.395 0.455982
891.415 0.467380
891.436 0.485491
891.456 0.511806
891.476 0.548061
891.496 0.597363
891.517 0.664276
891.537 0.756417
891.547 0.814885
891.557 0.884278
891.567 0.967213
891.577 1.06713
891.587 1.18860
891.597 1.33778
891.608 1.52515
891.618 1.75878
891.623 1.89989
891.628 2.05661
891.633 2.23832
891.638 2.44152
891.643 2.67872
891.648 2.94561
891.653 3.25885
891.658 3.61279
891.663 4.02909
891.668 4.49911
891.673 5.04913
891.678 5.66305
891.684 6.39592
891.689 7.18952
891.694 8.05112
891.699 8.90414
891.705 9.71071
891.707 10.0556
891.710 10.3514
891.712 10.5867
891.715 10.7519
891.718 10.8399
891.720 10.8467
891.723 10.7676
891.726 10.6119
891.728 10.3851
891.731 10.0966
891.733 9.74357
891.736 9.36434
891.741 8.53620
891.747 7.66378
891.752 6.83782
891.757 6.07518
891.762 5.39092
891.766 4.96502
891.769 4.58743
891.773 4.23458
891.776 3.92363
891.780 3.63411
891.783 3.37942
891.790 2.93935
891.798 2.57216
891.805 2.26897
891.812 2.01705
891.819 1.80904
891.826 1.63110
891.833 1.48022
891.840 1.35143
891.847 1.24226
891.854 1.14650
891.861 1.06442
891.875 0.928668
891.889 0.822471
891.904 0.739259
891.918 0.672649
891.932 0.618725
891.946 0.574382
891.960 0.538161
891.974 0.508178
891.988 0.483265
892.017 0.445173
892.045 0.419064
892.073 0.401829
892.101 0.391550
892.130 0.386954
892.158 0.387370
892.186 0.392463
892.214 0.402156
892.243 0.416747
892.271 0.436723
892.299 0.462922
892.313 0.478668
892.327 0.496464
892.342 0.516704
892.356 0.539393
892.370 0.565015
892.384 0.593986
892.398 0.627059
892.412 0.664381
892.426 0.706915
892.440 0.755571
892.455 0.811898
892.469 0.876505
892.483 0.952082
892.497 1.03978
892.504 1.08958
892.511 1.14371
892.518 1.20265
892.525 1.26601
892.532 1.33625
892.539 1.41206
892.547 1.49646
892.554 1.58797
892.561 1.69031
892.568 1.80349
892.575 1.92896
892.582 2.06635
892.589 2.22150
892.596 2.39223
892.603 2.58596
892.610 2.80013
892.614 2.92027
892.617 3.04418
892.621 3.17946
892.624 3.31908
892.628 3.47159
892.631 3.62908
892.635 3.79622
892.638 3.97360
892.642 4.16735
892.645 4.36731
892.649 4.57928
892.652 4.80381
892.656 5.04838
892.660 5.29983
892.663 5.56508
892.667 5.84427
892.671 6.21498
892.675 6.59786
892.680 7.00931
892.684 7.42822
892.688 7.87041
892.693 8.31076
892.697 8.76299
892.701 9.19829
892.706 9.62676
892.710 10.0177
892.714 10.3768
892.719 10.6755
892.723 10.9157
892.727 11.0766
892.732 11.1584
892.736 11.1536
892.741 11.0624
892.745 10.8929
892.749 10.6450
892.754 10.3399
892.758 9.97571
892.762 9.58115
892.767 9.15033
892.771 8.71391
892.775 8.26158
892.780 7.82195
892.788 6.96407
892.793 6.55484
892.797 6.17432
892.801 5.80614
892.806 5.46760
892.810 5.17153
892.814 4.90002
892.818 4.64496
892.821 4.40566
892.825 4.18141
892.829 3.97140
892.833 3.77482
892.837 3.59084
892.841 3.41868
892.845 3.25755
892.849 3.10670
892.853 2.96543
892.857 2.83307
892.860 2.70899
892.864 2.59260
892.868 2.48337
892.876 2.28436
892.884 2.10831
892.892 1.95212
892.899 1.81312
892.907 1.68905
892.915 1.57797
892.923 1.47823
892.931 1.38842
892.938 1.30733
892.946 1.23392
892.954 1.16728
892.962 1.10665
892.970 1.05136
892.977 1.00083
892.985 0.954542
892.993 0.912061
893.009 0.837015
893.024 0.773115
893.040 0.718360
893.055 0.671173
893.071 0.630059
893.087 0.594538
893.102 0.563522
893.118 0.536354
893.134 0.512499
893.149 0.491515
893.165 0.473037
893.180 0.456763
893.196 0.442440
893.212 0.429859
893.243 0.409244
893.274 0.393841
893.305 0.382922
893.336 0.376017
893.368 0.372947
893.399 0.373680
893.430 0.378443
893.461 0.387740
893.492 0.402442
893.524 0.423945
893.555 0.454448
893.586 0.497609
893.602 0.525481
893.617 0.558870
893.633 0.599117
893.649 0.648002
893.664 0.707915
893.680 0.782120
893.695 0.875126
893.711 0.993263
893.719 1.06443
893.727 1.14553
893.734 1.23829
893.742 1.34481
893.750 1.46759
893.758 1.60961
893.766 1.77436
893.773 1.96591
893.781 2.18878
893.789 2.44780
893.797 2.74757
893.801 2.91388
893.805 3.09150
893.808 3.28037
893.812 3.47486
893.816 3.67894
893.820 3.89133
893.827 4.33282
893.835 4.77522
893.843 5.18650
893.847 5.36110
893.850 5.50868
893.854 5.62348
893.858 5.70066
893.862 5.73680
893.866 5.73026
893.869 5.67952
893.873 5.58948
893.877 5.46336
893.881 5.30635
893.885 5.12442
893.888 4.92377
893.892 4.71043
893.896 4.48990
893.904 4.03986
893.911 3.61404
893.919 3.22274
893.927 2.87290
893.934 2.57305
893.941 2.31454
893.949 2.08674
893.956 1.89182
893.963 1.72046
893.971 1.57368
893.978 1.44420
893.985 1.33273
893.993 1.23381
894.000 1.14809
894.007 1.07151
894.015 1.00468
894.022 0.944564
894.029 0.891752
894.044 0.801643
894.059 0.728858
894.074 0.669406
894.088 0.620351
894.103 0.579506
894.118 0.545220
894.132 0.516231
894.147 0.491565
894.162 0.470591
894.176 0.452425
894.191 0.436741
894.220 0.411347
894.250 0.392105
894.279 0.377501
894.309 0.366356
894.338 0.357960
894.367 0.351758
894.397 0.347352
894.426 0.344408
894.455 0.342712
894.485 0.342088
894.514 0.342401
894.573 0.345448
894.632 0.351272
894.691 0.359576
894.749 0.370187
894.808 0.383125
894.867 0.398440
894.926 0.416382
894.984 0.437239
895.014 0.448895
895.043 0.461460
895.073 0.475019
895.102 0.489619
895.131 0.505476
895.161 0.522679
895.190 0.541392
895.219 0.561738
895.249 0.584090
895.278 0.608666
895.308 0.635812
895.337 0.665847
895.366 0.699504
895.396 0.737354
895.425 0.780245
895.454 0.829274
895.484 0.885876
895.499 0.917592
895.513 0.951966
895.528 0.989347
895.543 1.03014
895.557 1.07484
895.572 1.12367
895.587 1.17798
895.601 1.23830
895.616 1.30564
895.631 1.38127
895.645 1.46674
895.660 1.56402
895.675 1.67560
895.689 1.80375
895.704 1.95442
895.712 2.04019
895.719 2.13244
895.726 2.23474
895.734 2.34555
895.741 2.46939
895.748 2.60467
895.756 2.75729
895.763 2.92576
895.770 3.11808
895.778 3.33316
895.785 3.58223
895.792 3.86510
895.800 4.19278
895.807 4.57405
895.811 4.82083
895.815 5.08877
895.820 5.37751
895.824 5.67746
895.828 5.99923
895.832 6.32978
895.840 6.98641
895.845 7.31681
895.849 7.65238
895.853 8.00412
895.857 8.37569
895.861 8.79799
895.865 9.27405
895.870 9.81409
895.874 10.4119
895.876 10.8310
895.879 11.2837
895.882 11.7723
895.884 12.2784
895.887 12.8447
895.889 13.4545
895.892 14.1108
895.894 14.7884
895.897 15.5446
895.900 16.3563
895.902 17.2268
895.905 18.1219
895.907 19.1162
895.910 20.1351
895.912 21.2620
895.915 22.4110
895.918 23.8236
895.921 25.2660
895.923 26.7799
895.926 28.3560
895.929 30.0389
895.932 31.6928
895.935 33.3496
895.937 34.9779
895.940 36.5944
895.943 38.0441
895.946 39.3388
895.949 40.4329
895.952 41.3091
895.954 41.8705
895.957 42.1270
895.960 42.0667
895.963 41.6735
895.966 40.9918
895.969 40.0433
895.971 38.8667
895.974 37.4545
895.977 35.9515
895.980 34.3564
895.983 32.7099
895.986 30.9878
895.988 29.3388
895.991 27.7264
895.994 26.1677
895.997 24.6229
896.000 23.2064
896.002 21.8681
896.005 20.6094
896.008 19.5118
896.010 18.5195
896.013 17.5511
896.015 16.6785
896.018 15.8289
896.021 15.0646
896.023 14.3213
896.026 13.6532
896.028 13.0035
896.031 12.4195
896.033 11.8513
896.036 11.3402
896.038 10.8427
896.041 10.3946
896.044 9.95798
896.046 9.56431
896.049 9.18017
896.051 8.83336
896.054 8.49448
896.056 8.18811
896.061 7.61686
896.066 7.10967
896.072 6.65804
896.077 6.25476
896.082 5.89367
896.087 5.56950
896.092 5.27775
896.097 5.01454
896.102 4.77656
896.107 4.56093
896.112 4.36516
896.117 4.18710
896.123 4.02487
896.128 3.87684
896.133 3.74157
896.138 3.61780
896.148 3.40047
896.158 3.21748
896.168 3.06442
896.179 2.93371
896.189 2.82332
896.199 2.73031
896.209 2.65229
896.219 2.58734
896.230 2.53386
896.240 2.49058
896.250 2.45643
896.260 2.43056
896.270 2.41228
896.281 2.40102
896.291 2.39634
896.301 2.39791
896.311 2.40550
896.331 2.43796
896.352 2.49377
896.372 2.57389
896.393 2.68081
896.413 2.81886
896.423 2.90156
896.433 2.99485
896.444 3.10014
896.454 3.21922
896.464 3.35428
896.474 3.50812
896.484 3.68421
896.495 3.88491
896.505 4.11989
896.515 4.39484
896.525 4.71968
896.530 4.90484
896.535 5.10783
896.540 5.33113
896.546 5.57762
896.551 5.85077
896.556 6.15467
896.561 6.49428
896.566 6.87556
896.571 7.30581
896.576 7.78373
896.581 8.33927
896.586 8.97715
896.591 9.71454
896.596 10.5732
896.599 11.0664
896.602 11.5811
896.604 12.1636
896.607 12.7743
896.609 13.4686
896.612 14.2000
896.614 15.0356
896.617 15.9204
896.619 16.9367
896.622 18.0188
896.625 19.2686
896.627 20.6069
896.630 22.1618
896.632 23.8365
896.635 25.7935
896.637 27.9133
896.639 29.1194
896.640 30.4035
896.641 31.7715
896.642 33.1140
896.644 34.6610
896.645 36.3109
896.646 38.0712
896.647 39.8005
896.649 41.7943
896.650 43.9210
896.651 46.1883
896.653 48.4127
896.654 50.9714
896.655 53.4761
896.656 56.3489
896.658 59.1746
896.659 62.8560
896.661 66.7832
896.662 70.9204
896.663 74.9524
896.665 79.4235
896.666 84.0040
896.668 88.6295
896.669 92.9147
896.671 97.3772
896.672 101.593
896.674 105.435
896.675 108.565
896.677 111.308
896.678 113.308
896.680 114.475
