 U-238(n,g) ENDFB-8.0
Energy(eV) XS(b)
10051.1 0.0531142
10051.2 0.0610152
10051.3 0.0705138
10051.4 0.0818182
10051.5 0.0951551
10051.6 0.110768
10051.7 0.128913
10051.8 0.149859
10052.0 0.173879
10052.1 0.206606
10052.2 0.244454
10052.3 0.287840
10052.5 0.333125
10052.6 0.388150
10052.7 0.444643
10052.8 0.512144
10053.0 0.580284
10053.1 0.660312
10053.2 0.746548
10053.4 0.838579
10053.5 0.928183
10053.6 1.02962
10053.7 1.12654
10054.0 1.33507
10054.4 1.66951
10054.6 1.82762
10054.8 1.97408
10054.9 2.06779
10055.1 2.15315
10055.1 2.17590
10055.1 2.19247
10055.2 2.21913
10055.2 2.24458
10055.3 2.26406
10055.3 2.27333
10055.3 2.27722
10055.3 2.29179
10055.3 2.30064
10055.4 2.32189
10055.5 2.36780
10055.6 2.40947
10055.8 2.44294
10055.9 2.47171
10056.1 2.49041
10056.2 2.49960
10056.4 2.49979
10056.6 2.48470
10056.7 2.46596
10056.9 2.44026
10057.1 2.37099
10057.3 2.31385
10057.5 2.25033
10057.6 2.18213
10057.7 2.15252
10057.7 2.13205
10057.7 2.12684
10057.8 2.11062
10057.8 2.07834
10058.0 2.00328
10058.2 1.87703
10058.4 1.73947
10058.7 1.48737
10059.0 1.23455
10059.4 0.990847
10059.5 0.874131
10059.7 0.772002
10059.9 0.651458
10060.0 0.575852
10060.2 0.509652
10060.3 0.453247
10060.5 0.409650
10060.6 0.388702
10060.6 0.372749
10060.7 0.359014
10060.8 0.347498
10060.9 0.337050
10060.9 0.330278
10061.0 0.325713
10061.1 0.323350
10061.1 0.323339
10061.2 0.325679
10061.3 0.331032
10061.4 0.338057
10061.4 0.348758
10061.5 0.360456
10061.6 0.374330
10061.7 0.390378
10061.7 0.411376
10061.8 0.432067
10061.9 0.454914
10061.9 0.479905
10062.0 0.511071
10062.1 0.540599
10062.2 0.572206
10062.2 0.605860
10062.3 0.641518
10062.4 0.679134
10062.4 0.718647
10062.5 0.759990
10062.6 0.803083
10062.7 0.847836
10062.7 0.894146
10062.8 0.934992
10062.9 0.983879
10062.9 1.03396
10063.1 1.12962
10063.2 1.23539
10063.3 1.33488
10063.4 1.41898
10063.6 1.50954
10063.8 1.68910
10064.0 1.78722
10064.1 1.86975
10064.2 1.93214
10064.3 1.98573
10064.5 2.03901
10064.6 2.06976
10064.7 2.08690
10064.8 2.09554
10064.9 2.09776
10064.9 2.09776
10064.9 2.09725
10064.9 2.09603
10065.0 2.08922
10065.1 2.07908
10065.2 2.05543
10065.3 2.02267
10065.4 1.98540
10065.5 1.94146
10065.6 1.87525
10065.8 1.80001
10065.9 1.70388
10066.1 1.60720
10066.2 1.51326
10066.3 1.42444
10066.6 1.23859
10066.8 1.03350
10067.0 0.936532
10067.1 0.853718
10067.4 0.728191
10067.5 0.675844
10067.6 0.636158
10067.8 0.603052
10067.9 0.582027
10068.0 0.569953
10068.1 0.568958
10068.3 0.583112
10068.4 0.612646
10068.6 0.661511
10068.8 0.723368
10068.9 0.805897
10069.1 0.897928
10069.2 1.01039
10069.4 1.12758
10069.5 1.27160
10069.7 1.41504
10069.9 1.56270
10070.0 1.71081
10070.2 1.86411
10070.4 2.00016
10070.5 2.12397
10070.7 2.23158
10070.8 2.30966
10071.0 2.37427
10071.1 2.41733
10071.2 2.43538
10071.3 2.43850
10071.3 2.43912
10071.3 2.43912
10071.4 2.43849
10071.4 2.43340
10071.6 2.39736
10071.7 2.35572
10071.8 2.30604
10072.0 2.24036
10072.1 2.17073
10072.3 2.01723
10072.5 1.85293
10072.9 1.49571
10073.1 1.31896
10073.3 1.16327
10073.5 1.01791
10073.7 0.899478
10073.8 0.833512
10074.0 0.776173
10074.1 0.727143
10074.2 0.685901
10074.5 0.623889
10074.7 0.584574
10075.0 0.558308
10075.2 0.538568
10075.3 0.536360
10075.3 0.530472
10075.4 0.524468
10075.5 0.518219
10075.5 0.515789
10075.5 0.514967
10075.6 0.512463
10075.6 0.508148
10075.7 0.497959
10075.8 0.495994
10075.8 0.494997
10075.8 0.491952
10075.8 0.488821
10075.9 0.483406
10076.0 0.471825
10076.2 0.445626
10076.5 0.401089
10076.8 0.351068
10077.3 0.249332
10077.6 0.202651
10078.0 0.166642
10078.1 0.153344
10078.3 0.144642
10078.4 0.139933
10078.6 0.139575
10078.7 0.144420
10078.9 0.154309
10079.0 0.169845
10079.2 0.191537
10079.3 0.222068
10079.5 0.258213
10079.6 0.280664
10079.6 0.302202
10079.7 0.329050
10079.8 0.354547
10079.9 0.390151
10080.0 0.424519
10080.0 0.466292
10080.1 0.506215
10080.2 0.554278
10080.3 0.599784
10080.4 0.647873
10080.5 0.698488
10080.5 0.758343
10080.6 0.814015
10080.7 0.879242
10080.8 0.939340
10080.9 1.00908
10081.0 1.07270
10081.1 1.20346
10081.3 1.31178
10081.4 1.41205
10081.6 1.60817
10081.9 1.78922
10082.1 1.94407
10082.2 1.99836
10082.2 2.00342
10082.2 2.01815
10082.3 2.02761
10082.3 2.04996
10082.3 2.06646
10082.5 2.11692
10082.6 2.14185
10082.7 2.15434
10082.8 2.15955
10082.8 2.15971
10082.8 2.15896
10082.9 2.15312
10083.0 2.13574
10083.1 2.10779
10083.3 2.05346
10083.4 1.98711
10083.6 1.91339
10083.7 1.80196
10083.9 1.68459
10084.1 1.55035
10084.2 1.41853
10084.4 1.27632
10084.6 1.14356
10084.8 0.913918
10085.1 0.714786
10085.3 0.625767
10085.4 0.544427
10085.5 0.470962
10085.7 0.405372
10085.8 0.355299
10085.9 0.314226
10086.0 0.277585
10086.1 0.245171
10086.2 0.216761
10086.4 0.192121
10086.5 0.171015
10086.6 0.153213
10086.7 0.137301
10086.8 0.125709
10086.9 0.116787
10087.0 0.110366
10087.1 0.106295
10087.2 0.104445
10087.5 0.106969
10087.6 0.114802
10087.8 0.127482
10088.0 0.144721
10088.2 0.164911
10088.5 0.218670
10088.9 0.281687
10089.5 0.399368
10089.8 0.449227
10090.1 0.485261
10090.2 0.494470
10090.4 0.502957
10090.5 0.504202
10090.5 0.505136
10090.6 0.504298
10090.6 0.504140
10090.6 0.503621
10090.7 0.501870
10090.7 0.500793
10090.7 0.499967
10090.8 0.499522
10090.8 0.498568
10090.8 0.498059
10090.8 0.496405
10090.8 0.494561
10090.9 0.490317
10091.0 0.480661
10091.2 0.453280
10091.7 0.385649
10092.1 0.307265
10092.5 0.228987
10092.9 0.160200
10093.1 0.129765
10093.3 0.104796
10093.5 0.0837251
10093.7 0.0663482
10093.9 0.0523364
10094.1 0.0412843
10094.3 0.0327553
10094.5 0.0263157
10094.6 0.0226121
10094.8 0.0198728
10094.9 0.0175755
10095.0 0.0159211
10095.2 0.0145738
10095.3 0.0136361
10095.6 0.0124207
10095.9 0.0118698
10096.2 0.0117242
10096.8 0.0120934
10097.4 0.0129539
10097.9 0.0141942
10098.5 0.0158809
10099.1 0.0181480
10099.4 0.0199177
10099.8 0.0220704
10100.1 0.0249377
10100.4 0.0286751
10100.8 0.0340800
10101.1 0.0417525
10101.3 0.0470897
10101.4 0.0532823
10101.6 0.0614275
10101.8 0.0709297
10102.0 0.0885652
10102.1 0.100059
10102.2 0.112243
10102.3 0.127581
10102.5 0.143754
10102.6 0.163983
10102.7 0.185161
10102.8 0.211444
10102.9 0.238724
10103.0 0.254983
10103.0 0.272267
10103.1 0.306745
10103.2 0.327140
10103.3 0.348700
10103.3 0.371457
10103.4 0.391356
10103.4 0.416379
10103.5 0.438201
10103.5 0.465565
10103.6 0.489361
10103.7 0.534485
10103.8 0.577075
10103.9 0.627766
10103.9 0.675258
10104.0 0.731353
10104.1 0.783496
10104.2 0.837678
10104.3 0.893767
10104.4 0.958952
10104.4 1.01854
10104.5 1.07947
10104.6 1.14148
10104.7 1.21223
10104.8 1.27568
10104.9 1.40284
10105.1 1.53579
10105.3 1.66310
10105.3 1.70601
10105.4 1.74077
10105.5 1.82622
10105.7 1.91978
10105.8 1.99802
10106.0 2.05862
10106.1 2.08908
10106.2 2.10989
10106.3 2.12124
10106.4 2.12243
10106.4 2.12241
10106.4 2.12187
10106.4 2.12109
10106.5 2.11464
10106.6 2.10466
10106.7 2.08601
10106.8 2.06099
10106.9 2.02987
10106.9 1.99297
10107.1 1.93542
10107.2 1.87509
10107.3 1.77627
10107.5 1.66695
10107.7 1.52772
10107.9 1.39084
10108.0 1.25333
10108.2 1.11897
10108.4 0.990941
10108.6 0.878125
10108.8 0.740744
10109.0 0.622802
10109.2 0.569202
10109.3 0.524769
10109.4 0.481251
10109.5 0.445683
10109.6 0.416722
10109.7 0.390756
10109.9 0.348833
10110.0 0.330209
10110.1 0.313633
10110.3 0.286900
10110.5 0.265061
10110.7 0.246675
10110.8 0.237962
10110.8 0.235856
10110.8 0.232966
10110.8 0.232147
10110.8 0.230371
10110.9 0.229713
10110.9 0.228909
10110.9 0.228108
10110.9 0.226514
10110.9 0.223361
10111.0 0.221022
10111.0 0.219474
10111.0 0.218702
10111.0 0.216400
10111.1 0.214111
10111.1 0.209568
10111.2 0.200565
10111.5 0.183339
10111.7 0.165890
10111.9 0.148219
10112.2 0.124522
10112.5 0.102571
10112.8 0.0825077
10113.1 0.0650322
10113.4 0.0505115
10113.7 0.0389752
10114.0 0.0301826
10114.3 0.0237249
10114.6 0.0193846
10114.9 0.0163790
10115.2 0.0141626
10115.4 0.0126430
10115.7 0.0115066
10116.0 0.0106964
10116.5 0.00957503
10117.1 0.00880320
10117.6 0.00823903
10118.2 0.00784950
10118.7 0.00773624
10119.0 0.00795289
10119.4 0.00863762
10119.5 0.00930290
10119.7 0.0102229
10119.9 0.0115289
10120.0 0.0133487
10120.1 0.0149806
10120.2 0.0169945
10120.4 0.0194634
10120.5 0.0221725
10120.6 0.0257507
10120.7 0.0296326
10120.8 0.0347019
10120.9 0.0401402
10121.0 0.0471622
10121.1 0.0554167
10121.2 0.0650596
10121.3 0.0751682
10121.5 0.101133
10121.7 0.134481
10121.9 0.178522
10122.2 0.230169
10122.4 0.291730
10122.6 0.363211
10122.8 0.443961
10123.0 0.532574
10123.4 0.723718
10123.7 0.850584
10124.0 0.961889
10124.2 1.05318
10124.5 1.11464
10124.7 1.14158
10124.8 1.14642
10124.8 1.14858
10124.9 1.14736
10124.9 1.14771
10124.9 1.14615
10125.0 1.14011
10125.2 1.11847
10125.2 1.11502
10125.2 1.10948
10125.3 1.10557
10125.3 1.08812
10125.4 1.07059
10125.7 0.992739
10125.9 0.916497
10126.1 0.831873
10126.5 0.653163
10126.7 0.566570
10126.9 0.486217
10127.1 0.414789
10127.3 0.357165
10127.5 0.308856
10127.7 0.274383
10127.9 0.254546
10128.0 0.249690
10128.2 0.254940
10128.3 0.267671
10128.5 0.287800
10128.6 0.312975
10128.9 0.387373
10129.1 0.482594
10129.4 0.600699
10129.7 0.726493
10130.0 0.855490
10130.2 0.977972
10130.4 1.05475
10130.7 1.13469
10130.9 1.19021
10131.1 1.21397
10131.2 1.21858
10131.2 1.22447
10131.2 1.21925
10131.3 1.21947
10131.3 1.21792
10131.4 1.21145
10131.7 1.17246
10131.7 1.15601
10131.8 1.14827
10131.8 1.13733
10131.8 1.12866
10131.9 1.11652
10131.9 1.10373
10132.0 1.07270
10132.1 1.04271
10132.2 0.972588
10132.6 0.814569
10132.9 0.648773
10133.3 0.496234
10133.5 0.404775
10133.7 0.327353
10133.9 0.260461
10134.1 0.204251
10134.3 0.162268
10134.5 0.128122
10134.7 0.101080
10134.9 0.0812949
10135.0 0.0658324
10135.2 0.0552727
10135.3 0.0514974
10135.4 0.0490848
10135.6 0.0469444
10135.7 0.0472712
10135.8 0.0484945
10135.9 0.0509098
10136.0 0.0540694
10136.2 0.0640336
10136.4 0.0780812
10136.5 0.0985954
10136.7 0.126010
10136.9 0.161582
10137.1 0.204053
10137.2 0.231789
10137.3 0.262737
10137.4 0.297088
10137.5 0.331057
10137.6 0.372333
10137.7 0.417450
10137.8 0.466498
10137.9 0.514047
10138.0 0.570668
10138.1 0.631235
10138.2 0.695647
10138.3 0.756773
10138.4 0.827989
10138.5 0.902394
10138.6 0.979628
10138.7 1.05121
10138.8 1.14904
10138.9 1.24872
10139.1 1.44086
10139.4 1.62708
10139.6 1.79804
10139.8 1.93875
10140.0 2.04977
10140.1 2.07409
10140.1 2.07788
10140.1 2.08879
10140.2 2.11443
10140.3 2.14127
10140.4 2.15175
10140.4 2.15913
10140.5 2.16088
10140.5 2.16239
10140.6 2.16423
10140.7 2.16050
10140.8 2.14438
10140.9 2.11956
10141.0 2.08909
10141.1 2.05153
10141.2 2.01211
10141.4 1.91340
10141.5 1.81024
10141.7 1.70352
10141.9 1.58314
10142.0 1.46615
10142.3 1.26038
10142.7 1.00875
10142.7 0.969306
10142.8 0.930721
10142.8 0.918360
10142.8 0.911764
10142.8 0.905496
10142.9 0.892770
10142.9 0.862348
10142.9 0.856290
10143.0 0.832325
10143.0 0.808796
10143.1 0.768683
10143.2 0.677013
10143.4 0.598238
10143.6 0.522423
10143.7 0.458263
10143.9 0.397398
10144.1 0.346633
10144.2 0.299224
10144.4 0.260403
10144.6 0.224980
10144.7 0.196865
10144.9 0.172321
10145.0 0.154093
10145.2 0.139818
10145.4 0.131160
10145.5 0.127091
10145.7 0.128203
10145.9 0.134828
10146.0 0.146425
10146.2 0.163506
10146.4 0.186395
10146.6 0.225852
10146.8 0.276779
10147.0 0.339993
10147.2 0.416177
10147.4 0.505752
10147.6 0.608730
10147.8 0.724569
10148.0 0.845723
10148.3 1.04323
10148.4 1.10507
10148.5 1.13280
10148.5 1.13975
10148.5 1.14671
10148.5 1.15210
10148.5 1.17459
10148.6 1.21653
10148.8 1.34215
10149.0 1.48510
10149.3 1.66684
10149.4 1.74438
10149.5 1.81320
10149.7 1.87943
10149.8 1.92795
10150.0 1.95650
10150.0 1.96238
10150.0 1.96557
10150.0 1.97020
10150.1 1.97294
10150.1 1.97541
10150.2 1.98251
10150.2 1.98438
10150.2 1.98468
10150.3 1.98515
10150.3 1.98273
10150.5 1.96279
10150.7 1.90817
10150.9 1.82377
10151.1 1.76666
10151.2 1.67438
10151.4 1.54556
10151.5 1.48652
10151.6 1.46645
10151.6 1.45297
10151.6 1.43262
10151.7 1.40526
10151.7 1.36380
10151.8 1.33594
10151.8 1.32196
10151.8 1.27281
10151.9 1.23053
10152.1 1.06912
10152.4 0.919459
10152.6 0.778424
10152.8 0.648940
10153.1 0.494264
10153.2 0.427012
10153.4 0.366534
10153.5 0.312682
10153.7 0.265197
10153.8 0.223729
10154.0 0.190089
10154.2 0.144430
10154.4 0.110536
10154.6 0.0955221
10154.7 0.0836494
10154.9 0.0646165
10155.0 0.0565116
10155.1 0.0502827
10155.3 0.0407352
10155.6 0.0343146
10155.8 0.0302756
10156.0 0.0279785
10156.2 0.0271910
10156.4 0.0275013
10156.7 0.0287580
10156.9 0.0310467
10157.1 0.0342539
10157.3 0.0386659
10157.6 0.0446305
10157.8 0.0535155
10158.0 0.0652008
10158.3 0.0819149
10158.4 0.0924878
10158.5 0.103745
10158.6 0.117980
10158.7 0.134535
10158.9 0.153722
10159.0 0.173908
10159.1 0.199089
10159.2 0.225369
10159.3 0.257874
10159.4 0.291494
10159.5 0.311479
10159.5 0.332683
10159.6 0.355149
10159.7 0.378920
10159.7 0.404035
10159.8 0.430530
10159.8 0.458442
10159.9 0.482806
10160.0 0.513392
10160.0 0.545475
10160.1 0.579075
10160.1 0.614208
10160.2 0.650886
10160.3 0.689116
10160.4 0.763234
10160.4 0.805847
10160.5 0.849985
10160.6 0.942737
10160.7 1.04123
10160.8 1.13626
10161.0 1.24466
10161.1 1.34789
10161.2 1.46410
10161.3 1.57329
10161.7 1.97079
10161.7 2.01162
10161.7 2.02181
10161.8 2.05231
10161.9 2.14318
10162.1 2.36847
10162.2 2.48026
10162.3 2.57820
10162.4 2.67106
10162.5 2.75822
10162.6 2.83905
10162.7 2.88029
10162.7 2.88696
10162.7 2.90660
10162.8 2.91940
10162.8 2.96224
10162.9 2.99650
10163.0 3.05793
10163.1 3.11338
10163.2 3.14478
10163.3 3.16779
10163.5 3.19673
10163.6 3.21058
10163.7 3.21036
10163.9 3.19125
10164.0 3.16741
10164.1 3.13511
10164.3 3.06035
10164.5 2.96907
10164.6 2.90450
10164.6 2.88001
10164.7 2.86029
10164.7 2.84065
10164.7 2.81386
10164.9 2.73690
10165.1 2.52404
10165.4 2.31481
10165.5 2.21000
10165.6 2.11493
10165.8 2.01513
10165.9 1.92709
10166.0 1.83728
10166.1 1.76037
10166.2 1.70117
10166.3 1.64672
10166.5 1.55693
10166.7 1.48199
10166.9 1.42854
10167.0 1.40287
10167.2 1.38270
10167.4 1.35580
10167.6 1.34124
10167.9 1.33285
10168.1 1.32439
10168.2 1.32035
10168.3 1.32096
10168.3 1.31767
10168.3 1.31576
10168.4 1.31222
10168.5 1.30503
10168.9 1.28266
10169.2 1.27837
10169.5 1.29652
10169.6 1.31784
10169.8 1.34911
10169.9 1.39136
10170.1 1.44523
10170.2 1.52658
10170.4 1.61864
10170.6 1.73137
10170.7 1.84915
10171.0 2.11361
10171.4 2.37644
10171.5 2.47731
10171.7 2.56720
10171.8 2.64316
10171.9 2.70255
10172.1 2.73859
10172.2 2.75977
10172.3 2.76543
10172.3 2.76507
10172.3 2.76422
10172.4 2.76117
10172.4 2.75484
10172.5 2.72529
10172.7 2.65878
10172.9 2.56256
10173.1 2.40747
10173.3 2.22938
10173.5 2.01947
10173.7 1.80675
10174.0 1.46176
10174.2 1.29533
10174.3 1.13724
10174.5 0.989925
10174.7 0.855185
10174.8 0.734168
10175.0 0.627417
10175.1 0.534934
10175.3 0.456256
10175.5 0.390552
10175.6 0.336711
10175.8 0.293435
10175.9 0.259318
10176.1 0.232924
10176.3 0.213939
10176.4 0.197746
10176.6 0.186413
10176.9 0.170485
10177.1 0.164981
10177.1 0.162555
10177.2 0.161527
10177.2 0.161185
10177.2 0.160843
10177.2 0.160502
10177.2 0.159476
10177.3 0.157069
10177.5 0.150996
10177.9 0.133830
10178.3 0.113278
10179.1 0.0675138
10179.5 0.0479807
10179.7 0.0399934
10179.9 0.0331041
10180.1 0.0270404
10180.3 0.0223220
10180.5 0.0185485
10180.7 0.0156215
10180.9 0.0133526
10181.1 0.0118723
10181.3 0.0110005
10181.5 0.0107234
10181.7 0.0108784
10181.8 0.0113259
10181.9 0.0121054
10182.0 0.0131678
10182.2 0.0147585
10182.3 0.0167111
10182.4 0.0194581
10182.5 0.0226937
10182.7 0.0271108
10182.8 0.0321915
10182.9 0.0389887
10183.0 0.0466668
10183.2 0.0567660
10183.3 0.0679891
10183.4 0.0825149
10183.5 0.0984017
10183.7 0.118636
10183.8 0.140412
10183.9 0.167696
10184.0 0.196579
10184.3 0.269201
10184.5 0.359893
10184.8 0.469125
10185.0 0.595761
10185.3 0.736707
10185.5 0.886754
10186.0 1.14444
10186.2 1.26373
10186.4 1.36184
10186.6 1.43928
10186.8 1.49180
10187.0 1.51318
10187.1 1.51754
10187.1 1.52120
10187.1 1.51811
10187.1 1.51784
10187.2 1.51604
10187.3 1.50359
10187.4 1.47792
10187.6 1.44327
10187.8 1.36318
10188.0 1.26553
10188.2 1.14677
10188.4 1.02354
10188.8 0.823926
10189.1 0.633579
10189.3 0.543946
10189.4 0.466447
10189.6 0.392191
10189.8 0.330307
10189.9 0.270076
10190.1 0.222142
10190.3 0.180441
10190.5 0.149082
10190.6 0.123762
10190.8 0.106756
10191.0 0.0960265
10191.1 0.0912898
10191.3 0.0926847
10191.5 0.100154
10191.7 0.114927
10191.8 0.135916
10192.0 0.166416
10192.2 0.203984
10192.4 0.251114
10192.5 0.280309
10192.5 0.308900
10192.6 0.344182
10192.7 0.382910
10192.8 0.425228
10192.9 0.471262
10193.0 0.521120
10193.1 0.574885
10193.2 0.632613
10193.3 0.694326
10193.3 0.760010
10193.4 0.829610
10193.5 0.903027
10193.6 0.980115
10193.7 1.06068
10193.8 1.14447
10193.9 1.23119
10194.0 1.32048
10194.1 1.43252
10194.2 1.54695
10194.4 1.76854
10194.6 1.99809
10194.8 2.20599
10195.0 2.36020
10195.2 2.48942
10195.2 2.51165
10195.2 2.54018
10195.3 2.58701
10195.4 2.65210
10195.5 2.70603
10195.6 2.73419
10195.7 2.75438
10195.7 2.75735
10195.7 2.76576
10195.8 2.78336
10195.9 2.79660
10196.0 2.79661
10196.1 2.78686
10196.2 2.76844
10196.3 2.72691
10196.4 2.67357
10196.6 2.56862
10196.6 2.56198
10196.7 2.53923
10196.7 2.51323
10196.7 2.50596
10196.7 2.49032
10196.8 2.44514
10197.0 2.28400
10197.1 2.12386
10197.3 1.96360
10197.6 1.63040
10197.8 1.43366
10198.0 1.25362
10198.2 1.08321
10198.3 0.925029
10198.5 0.780871
10198.7 0.651778
10198.9 0.538107
10199.1 0.439637
10199.2 0.359982
10199.4 0.296077
10199.6 0.238950
10199.7 0.194327
10199.9 0.155522
10200.1 0.126102
10200.2 0.102664
10200.4 0.0844059
10200.5 0.0699047
10200.7 0.0602591
10200.9 0.0537468
10201.0 0.0507872
10201.2 0.0507688
10201.4 0.0535837
10201.5 0.0591318
10201.7 0.0674749
10201.8 0.0763903
10201.9 0.0873051
10202.1 0.100303
10202.2 0.115463
10202.5 0.152513
10202.7 0.198646
10203.1 0.281212
10203.5 0.376914
10203.9 0.476076
10204.2 0.563332
10204.3 0.575699
10204.4 0.589303
10204.4 0.600200
10204.5 0.611952
10204.7 0.636944
10204.9 0.653615
10205.0 0.660064
10205.1 0.661525
10205.1 0.664217
10205.1 0.661721
10205.1 0.661512
10205.2 0.660944
10205.3 0.657861
10205.3 0.657374
10205.3 0.655145
10205.5 0.642808
10205.6 0.624494
10205.8 0.587959
10206.1 0.539649
10206.3 0.486500
10206.7 0.368541
10207.2 0.255924
10207.4 0.205545
10207.6 0.163345
10207.8 0.128876
10208.0 0.101286
10208.2 0.0785255
10208.4 0.0601546
10208.6 0.0456387
10208.8 0.0344046
10208.9 0.0298399
10209.0 0.0258855
10209.1 0.0224768
10209.2 0.0195530
10209.3 0.0168295
10209.4 0.0147450
10209.5 0.0129844
10209.6 0.0115047
10209.7 0.0102677
10209.8 0.00923920
10210.0 0.00769142
10210.2 0.00666508
10210.4 0.00601656
10210.6 0.00564722
10210.8 0.00549627
10211.1 0.00560683
10211.3 0.00580963
10211.4 0.00612902
10211.5 0.00658945
10211.7 0.00722524
10211.8 0.00808196
10212.0 0.00921807
10212.1 0.0107068
10212.2 0.0126380
10212.4 0.0151205
10212.5 0.0182836
10212.7 0.0222790
10212.8 0.0272816
10212.9 0.0334903
10213.1 0.0411277
10213.2 0.0504379
10213.4 0.0616846
10213.5 0.0751460
10213.6 0.0911096
10213.8 0.109865
10213.9 0.131693
10214.1 0.156861
10214.2 0.185604
10214.5 0.254561
10214.8 0.339485
10215.0 0.440193
10215.3 0.550904
10215.5 0.630962
10215.9 0.835958
10216.4 1.04724
10216.5 1.12873
10216.6 1.14754
10216.6 1.15216
10216.6 1.15689
10216.6 1.16155
10216.6 1.18007
10216.7 1.19840
10216.8 1.25216
10216.9 1.28256
10216.9 1.29536
10216.9 1.31218
10217.0 1.33689
10217.1 1.38809
10217.1 1.39189
10217.2 1.40316
10217.2 1.41056
10217.2 1.41788
10217.2 1.42869
10217.3 1.45649
10217.4 1.47956
10217.5 1.52190
10217.8 1.59171
10218.0 1.62011
10218.2 1.63830
10218.3 1.64565
10218.5 1.64167
10218.6 1.62856
10218.8 1.60822
10218.9 1.58249
10219.0 1.57317
10219.0 1.56350
10219.0 1.55314
10219.1 1.53368
10219.3 1.48322
10219.5 1.40233
10219.7 1.31197
10220.0 1.17863
10220.3 1.05290
10220.5 0.996333
10220.6 0.950834
10220.8 0.911968
10220.9 0.885779
10221.1 0.870998
10221.2 0.865907
10221.4 0.870562
10221.5 0.883406
10221.6 0.905926
10221.8 0.934238
10222.0 1.01531
10222.9 1.32758
10223.2 1.41389
10223.3 1.44243
10223.4 1.45355
10223.4 1.45928
10223.4 1.45860
10223.5 1.46332
10223.5 1.47040
10223.6 1.48165
10223.8 1.49258
10224.1 1.47852
10224.4 1.44110
10224.6 1.40342
10224.7 1.35765
10225.1 1.26050
10225.4 1.15246
10225.6 1.06641
10225.7 1.03178
10225.7 1.02052
10225.7 1.01236
10225.8 1.00429
10225.8 0.984984
10225.9 0.949524
10225.9 0.937650
10225.9 0.929721
10226.0 0.909863
10226.0 0.893944
10226.1 0.862052
10226.3 0.794258
10226.5 0.699406
10226.8 0.584581
10226.9 0.551418
10227.2 0.466983
10227.4 0.389768
10227.6 0.321407
10227.9 0.263271
10228.1 0.216402
10228.4 0.181500
10228.6 0.158934
10228.7 0.152312
10228.8 0.148784
10229.0 0.148674
10229.1 0.152808
10229.3 0.161652
10229.4 0.173882
10229.7 0.210634
10230.0 0.261033
10230.3 0.322345
10230.6 0.391213
10231.1 0.534488
10231.6 0.651524
10231.8 0.691501
10231.9 0.708761
10231.9 0.713031
10231.9 0.717285
10231.9 0.719405
10232.0 0.721522
10232.0 0.727848
10232.0 0.732047
10232.1 0.742482
10232.1 0.750771
10232.2 0.777422
10232.4 0.803780
10232.8 0.891205
10233.2 0.979479
10233.7 1.07239
10233.9 1.11224
10234.1 1.14452
10234.3 1.16604
10234.5 1.17380
10234.7 1.16893
10234.8 1.16310
10234.8 1.16194
10234.8 1.15827
10234.9 1.15375
10234.9 1.14587
10235.1 1.12427
10235.3 1.07405
10235.5 1.01142
10235.7 0.948063
10235.8 0.881791
10236.2 0.733534
10236.5 0.583022
10236.9 0.445201
10237.1 0.367207
10237.4 0.284879
10237.6 0.252930
10237.7 0.227544
10237.9 0.208982
10238.0 0.197496
10238.2 0.193366
10238.3 0.196437
10238.5 0.207526
10238.6 0.227157
10238.8 0.255904
10238.9 0.294434
10239.1 0.343488
10239.1 0.374228
10239.2 0.403866
10239.3 0.440983
10239.4 0.476393
10239.4 0.514627
10239.5 0.555763
10239.6 0.606427
10239.7 0.661084
10239.7 0.719829
10239.8 0.774648
10239.9 0.841262
10240.0 0.912151
10240.1 0.987344
10240.1 1.05668
10240.2 1.13994
10240.3 1.22746
10240.4 1.40278
10240.6 1.59206
10240.7 1.79416
10240.9 2.09559
10241.1 2.39793
10241.6 3.03639
10241.7 3.23560
10241.7 3.25072
10241.7 3.29587
10241.7 3.32578
10241.8 3.41452
10241.9 3.48718
10242.0 3.65588
10242.1 3.78925
10242.1 3.87792
10242.2 3.93878
10242.2 3.95062
10242.2 3.98576
10242.3 4.07513
10242.4 4.18703
10242.5 4.28506
10242.6 4.36115
10242.7 4.42402
10242.9 4.48859
10243.0 4.52294
10243.1 4.53024
10243.2 4.52454
10243.4 4.48828
10243.4 4.44941
10243.5 4.39863
10243.6 4.35113
10243.6 4.32932
10243.7 4.30501
10243.7 4.28012
10243.7 4.24510
10243.8 4.17889
10244.0 3.98181
10244.1 3.80482
10244.3 3.61057
10244.4 3.40249
10244.5 3.20007
10244.9 2.65057
10245.0 2.37697
10245.2 2.11198
10245.4 1.86067
10245.6 1.62731
10245.7 1.41527
10245.9 1.22698
10246.0 1.11857
10246.1 1.02098
10246.2 0.934297
10246.3 0.864911
10246.5 0.747712
10246.7 0.667123
10247.0 0.619681
10247.2 0.601005
10247.4 0.606049
10247.6 0.629346
10247.8 0.675004
10248.1 0.727171
10248.3 0.778415
10248.6 0.820933
10248.8 0.841607
10249.0 0.855087
10249.1 0.856921
10249.1 0.856860
10249.1 0.856616
10249.1 0.855731
10249.2 0.854694
10249.3 0.849005
10249.3 0.844868
10249.3 0.843938
10249.4 0.840943
10249.4 0.837644
10249.5 0.831478
10249.6 0.815045
10249.6 0.804480
10249.7 0.796835
10249.7 0.790795
10249.8 0.773459
